Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Joblum,Laboratory Technician I (0009-2020),Science & Technology,Ministry of Public Works - Government,2021-05-27,Armm,Not Specified,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 30, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : MQCH Section - Sulu 1st District Engineering Office (Jolo, Sulu) Plantilla Item No. : BARMM-LABT1-0009-2020 Salary/Job/Pay Grade : 6 Monthly Salary : Php 16,200.00 QUALIFICATION Eligibility : Laboratory Technician (MC No. 10 S. 2013 - Cat. II) Education : Completion of 2 Years Studies in College Training : None Required Work Experience : None Required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 30, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in through courier their application to: EDUARD UY GUERRA, ARCH'T Minister Ministry of Public Works BARMM Compound, Cotabato City jobs.bangsamoro.gov.ph/office/mpw APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Science
Joblum,Laboratory Technician I (0010-2020),Science & Technology,Ministry of Public Works - Government,2021-05-27,Armm,Not Specified,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 30, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : MQCH Section - Sulu 2nd District Engineering Office (Luuk, Sulu) Plantilla Item No. : BARMM-LABT1-0010-2020 Salary/Job/Pay Grade : 6 Monthly Salary : Php 16,200.00 QUALIFICATION Eligibility : Laboratory Technician (MC No. 10 S. 2013 - Cat. II) Education : Completion of 2 Years Studies in College Training : None Required Work Experience : None Required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 30, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in through courier their application to: EDUARD UY GUERRA, ARCH'T Minister Ministry of Public Works BARMM Compound, Cotabato City jobs.bangsamoro.gov.ph/office/mpw APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Science
Joblum,Laboratory Technician I (0011-2020),Science & Technology,Ministry of Public Works - Government,2021-05-27,Armm,Not Specified,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 30, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : MQCH Section - Sulu 2nd District Engineering Office (Luuk, Sulu) Plantilla Item No. : BARMM-LABT1-0011-2020 Salary/Job/Pay Grade : 6 Monthly Salary : Php 16,200.00 QUALIFICATION Eligibility : Laboratory Technician (MC No. 10 S. 2013 - Cat. II) Education : Completion of 2 Years Studies in College Training : None Required Work Experience : None Required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 30, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in through courier their application to: EDUARD UY GUERRA, ARCH'T Minister Ministry of Public Works BARMM Compound, Cotabato City jobs.bangsamoro.gov.ph/office/mpw APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Science
Joblum,Science Research Specialist II,Science & Technology,"Philippine Council for Agriculture, Aquatic and Natural Resources Research and Development",2021-05-27,Calabarzon & Mimaropa,Contract,,Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 7, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Plantilla Item No. : PCAANRRDB-SRAS2-67-2011 Employment Status : Temporary-Substitute Salary Grade : 16 JOB DESCRIPTION 1. Participate in the packaging and evaluation of animal health R&D program proposals.2. Assist in planning, evaluation and monitoring of animal health R&D projects and programs.3. Participate in the collection and analysis of data and information inputs to animal health development plans.4. Coordinate collaborative R&D in animal health and other related animal industry plans.5. Coordinate animal health R&D results promotion and dissemination activities.6. Represent the Livestock Research Division in multi-agency committees and technical working groups in animal health and related subject matter. QUALIFICATIONS CSC Minimum Qualifications: Education : Bachelor’s degree relevant to the job Work Experience : One (1) year of relevant work experience Training : Four (4) hours of relevant training Eligibility : Career Service (Professional) Second Level Eligibility or equivalent RA 1080 Add’l. Qualifications/Competencies: Licensed Veterinarian DOCUMENTS TO BE SUBMITTED TOGETHER WITH THE APPLICATION LETTER:(Only applicants with complete documents will be screened) • Updated Curriculum Vitae• Recent 2” x 2” ID photo• Photocopy of Transcript of Records• Authenticated copy of Cert. of Eligibility • Photocopy of training certificates• Updated service record for government employee; certificate of employment for those in the private sector• Certified copy of Latest Performance Evaluation Report Please address your application to:REYNALDO V. EBORA, Ph.D., CESO III,Executive DirectorDOST-PCAARRD, Paseo de Valmayor, Timugan, Los Baños, LagunaForward application to FAD-Personnel Office. We encourage interested and qualified applicants to submit their applications, including members of indigenous communities, those from any sexual orientation and gender identities and persons with disability. Ramps and elevator are available for mobility. For further queries, contact (049) 501-1247; 536-2305 local 287; [email protected]ADELINA S. JIMENEZAdmin. Officer V/Human Resource Management Officer",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Senior Technical Consultant,Science & Technology,Research Triangle Institute-Philippine Branch,2021-05-26,Makati City,Contract,,Not Specified / In Description,Not Specified / In Description,"METHOD OF SUBMITTAL Applications will be accepted until the position is filled. The position may close without further notice. Interested candidates are encouraged to apply immediately. PROJECT OVERVIEW The Science, Technology, Research and Innovation for Development Program (STRIDE) is a USAID-funded program implemented by RTI International. The STRIDE program is a USAID/Philippines initiative that has a goal of strengthened STI capacity for inclusive growth in the Philippines. It builds upon the shared vision with the Philippine Government’s 2017–2022 Philippine Development Plan in which self-sustaining, inclusive development can be achieved by “promoting science, technology, and creative arts to enhance innovation and creative capacity.” Consistent with USAID’s Journey to Self-Reliance framework, the program supports key Philippine institutions in the implementation of their own innovative solutions to achieve the country’s developmental goals. SCOPE OF WORK: This consultancy will support the STRIDE Project on the delivery of contractual reports to USAID and provision of technical assistance to government and academic counterparts through the following scope of work: Provides strategic guidance and implementation support to activities that provide technical assistance to government agencies. Provides direct supervision to organizational and policy support activities such as process mapping, innovation services, project assessments, improved HEI policy and codes. Provides advise to Monitoring, Evaluation, & Learning (MEL) strategies and support to the Deputy Chief of Party for Operations for required report writing. Provides inputs to the project's information flow and implementation of communications strategies such as press releases, presentations, and case studies. Contributes to creating quarterly and annual reports. Facilitates workshops, participates in meetings with stakeholders, and/or develops output materials as needed. Provides technical and operational guidance to staff in the delivery of project goals while ensuring adherence to RTI guidelines and policies. KEY DELIVERABLES: Submit technical inputs and reports as needed in line to the provision of technical assistance to the government agencies. Submit technical inputs and required reports for MEL. Submit technical inputs and required materials on communications. Submit technical inputs on contractual reports Submit activity reports for workshops and meetings attended Attend project meetings and activities to manage strategies and event delivery. · REQUIRED SKILLS AND QUALIFICATIONS Bachelor's Degree with at least twelve (12) years of related work experience, or a Master’s Degree with at least ten (10) years of related work experience, or a Doctoral degree with at least seven (7) years of related work experience. Educational background can be in a relevant social science field or in the natural sciences and engineering. A minimum of 6 years of management experience in support of development projects focusing on education, research, and institutional strengthening programs is preferred. Strong experience and networks in organizational development, project management, and project assessments, and the STEM field are preferred. Demonstrated ability to build consensus with various stakeholders and develop successful programs and interventions. Demonstrated ability to work across academic, business, and government technical fields. Very strong communication skills, both oral and written. Primary authorship experience of official reports and publications is preferred. Very strong interpersonal skills and the ability to develop excellent relations with key local stakeholders in government, academe, and industry. Knowledge and experience with international development contracting and implementation policies and procedures, especially with USAID, is preferred. PLACE OF PERFORMANCE The selected consultant shall perform a majority of the work at its own facility. Depending on the quarantine situation, the consultant may be required to meet at the STRIDE office. It is anticipated that the conduct of the activities will be mostly virtual given the COVID-19 pandemic. However, it is expected that should the situation change, the consultant will shift to face-to-face engagements.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,LABORATORY AIDE II,Science & Technology,City Government of Cabanatuan - Government,2021-05-26,Central Luzon,Not Specified,"13,214",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 2, 2021 Place of Assignment : MV GALLEGO CABANATUAN CITY GENERAL HOSPITAL, Cabanatuan City Plantilla Item No. : 73B, 73C Salary/Job/Pay Grade : 4 Monthly Salary : Php 13,214.00 QUALIFICATION Eligibility : None required (MC 10, s. 2013 - Cat. III) Education : Elementary School graduate Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 2, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: Hon. Myca Elizabeth R. Vergara City Mayor Office of the City Mayor, City Hall, Phase II, Kapt. Pepe Subd., Cabanatuan City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","13,214","13,214",Not Specified,Not Specified,Science
Joblum,Laboratory Specialist - TBIHSS,Science & Technology,Family Health International,2021-05-26,Makati City,OJT,,Not Specified / In Description,Not Specified / In Description,"The “TB Innovations and Health Systems Strengthening (TBIHSS)” project is a 5-year USAID funded project that aims to strengthen national and regional level implementation of the National TB Strategic Plan by providing state-of-the-art capacity building and technical expertise to scale-up TB and DR-TB prevention, detection and treatment. The Project will identify and help implement proven approaches to improve prevention, increase case detection rates, decrease default rates, and increase treatment success and cure rates across the continuum of care. JOB SUMMARY: In close collaboration with the Laboratory and Diagnostics Team and in consultation with the Laboratory and Diagnostics Technical Advisor, the Laboratory Specialist conducts TB laboratory strengthening activities of the Project including but not limited to providing technical assistance and support to the Department of Health (DOH), National TB Control Program (NTP), National TB Reference Laboratory (NTRL), regional TB culture and DST centers and other stakeholders at the regional and provincial level. Provides technical assistance on quality management system of selected TB culture centers, introducing, and implementing innovative and sustainable strategies on laboratory connectivity solutions, specimen referral system, quality assurance for Xpert MTB/Rif and implementation of the country’s TB laboratory network strategic plan 2018-2022 at the national, regional, and provincial level. Ensures on-time development and submission of the Project’s annual work and financial plan and facilitates seamless implementation of all laboratory-related activities in USG Sites. KEY RESPONSIBILITIES: The Laboratory Specialist, conducts the following key responsibilities of the Project: · Provide technical assistance to selected TB culture and DST laboratories on establishing quality management system to achieve ISO 15189 accreditation-ready status including continued support to the National TB Refence Laboratory on ISO 15189-related activities. · Plan and conduct activities related to optimized specimen referral system in selected Project Sites while exploring other innovative and sustainable mechanisms of specimen referral and transport. · Support the team in the implementation, monitoring and possible scale-up of laboratory connectivity or other innovative and sustainable digital solutions to improve the laboratory information system of the NTP. · Facilitate establishment of NTRL QA system for Xpert MTB/Rif and its implementation within the TB laboratory network. · Capacitate the NTRL in the development or manufacture of their own EQA panel for Xpert MTB/Rif · Provide technical assistance to the NTRL in strengthening the TB laboratory biosafety and infection prevention and control. · Disseminate and localize the LNSP 2018-2022 to the regions and provinces within Project Sites. · In collaboration with the local team of laboratory specialists, periodically submit project reports, updates and milestones to the Laboratory and Diagnostics Technical Advisor and to the Project’s SI Team. · Perform other roles and responsibilities as needed. MINIMUM REQUIREMENTS: · Proven capability and direct experience in clinical TB laboratory functions and services. · Proven clinical laboratory auditing skills and experience with ISO 15189 or other established local and international standards. · Working knowledge of quality assurance including pertinent national and international regulations and guidance, particularly related to TB. · Demonstrated ability and aptitude to perform laboratory quality assurance audits and assessments against accepted local and international standards and regulations. · Knowledge in molecular biology of TB and diagnosis of TB and DR-TB infection. · Direct experience in developing and facilitating trainings in scientific areas related to TB. · Proven capability and experience in facilitating discussions between stakeholders and other USAID implementing partners. · Excellent interpersonal skills with high regards to diplomacy and maintaining harmonious working environment. · Good in both written and spoken English, formal communications with stakeholders, and report writing. · Resourceful and creative thinker with the ability to develop simple and efficient solutions and recommendations. · Excellent attention to detail. WORKING CONDITIONS AND TRAVEL REQUIREMENTS: · Usual office working conditions. · Ability to travel domestically up to 50% of the time. EDUCATION/EXPERIENCE: · Bachelor’s degree in biological or laboratory sciences within a clinical or diagnostic discipline or specialty in microbiology is an advantage. · At least 5 years combined related work experience in clinical laboratory performing TB culture and drug susceptibility test, molecular laboratory procedures such as polymerase chain reaction (PCR), line probe assay (LPA) and other WHO-recommended rapid diagnostic tool, laboratory quality management system and audits such as ISO 15189, SLIPTA or SLMTA and related work experience in TB laboratory network and/or experience in local and international non-profit organization handling and overseeing TB-related activities. · Experience in working at regional or higher-level TB laboratory is an advantage. FHI360 is an equal employment and affirmative action employer whereby we do not engage in practices that discriminate against any person employed or seeking employment based on race, color, religion, s*x, sexual orientation, gender identity, national or ethnic origin, age, marital status, disability, veteran status, genetic information or any other status or characteristic protected under applicable law.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Laboratory Aide A,Science & Technology,General Santos City Water District - Government,2021-05-25,Soccsksargen,Not Specified,"14,400",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021 Place of Assignment : WATER QUALITY, PRODUCTION AND ELECTROMECHANICAL DIVISION Plantilla Item No. : 215 Salary/Job/Pay Grade : 4 Monthly Salary : Php 14,400.00 QUALIFICATION Eligibility : None required (MC 11, s. 96 - Cat. I) Education : Elementary School Graduate Training : None required Work Experience : None required Competency : PROBLEM SOLVING ""The ability to anticipate, identify, and define problems. Seek root causes and develop practical and timely solutions. Competency Level: ADVANCED "" SAFETY PRACTICES Ability to work safely in the physical environment of the laboratory facility. ATTENTION TO DETAIL The ability to report accurateinformation and spot errors in documents and other forms of written communication in a timely manner.Competency Level: ADVANCED JOB SAFETY ""Demonstrates an understanding of applicable policies and procedures, and maintains conditions that ensure a healthy and safe working environment. Develops knowledge and skills to apply health and safety practices in the workplace to maintain a safe working environment Competency Level: ADVANCED"" Instructions/Remarks : GSCWD values diversity in its workforce and encourages qualified women and men to apply regardless of religion, sex, gender or physical disability. Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ARN B. GELLANGARIN, PME General Manager E. Fernandez St., Lagao, General Santos City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","14,400","14,400",Not Specified,Not Specified,Science
Joblum,LABORATORY TECHNICIAN A (365),Science & Technology,METRO CEBU WATER DISTRICT - Government,2021-05-25,Central Visayas,Contract,"21,205",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Water Quality Control Division, Sewerage & Sanitation Department, Cebu City Plantilla Item No. : 365 Salary/Job/Pay Grade : 10 Monthly Salary : Php 21,205.00 QUALIFICATION Eligibility : Career Service Subprofessional, Laboratory Technician (MC No. 11, s.96-Cat. II) amended by CSC (MC No. 10, s.2013-Cat. II) Laboratory Technician Education : Completion of 2 years studies in college Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Competency : The position is tasked in the analysis of samples from pumping wells, treatment plants, distribution network and other water supply to determine the presence of microbiological contaminants which will affect human health, based on the requirements of the Philippine National Standards for Drinking Water 2017ed. Other Competency Needed: Sprit of Service, Customer Orientation, Integrity and Accountability, Teamwork and Collaboration, Focus on Performance and Professionalism. Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records, diploma and other documents supporting highest educational attainment; 5. Photocopy of Certificate of Trainings/Seminar/Conference/Workshops attended (include the module/program), if required by the position; and 6. Certified true copy of Certificate of Employment with Job Description isued by the authorized personnel, if required by the position QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to : ATTY. ELSON C. ENGLIS HRD Manager Lapulapu - Magallanes Sts., Cebu City, Philippines 6000 [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED. Metropolitan Cebu Water District (MCWD) adheres to the equal opportunity principle. Interested and qualified applicants, regardless of gender, civil status, age, disability, ethicity, and members of Indigenous Communities and those from any Sexual Identities and Expression (SOGIE) are invited to apply. MCWD is committed to provide reasonable accommodation for applicants with disabilities in the job application or interview process. All appointment is made on the basis of Merit & Fitness.","21,205","21,205",Not Specified,Not Specified,Science
Joblum,LABORATORY TECHNICIAN A (364),Science & Technology,METRO CEBU WATER DISTRICT - Government,2021-05-25,Central Visayas,Not Specified,"21,205",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Water Quality Control Division, Sewerage & Sanitation Department, Cebu City Plantilla Item No. : 364 Salary/Job/Pay Grade : 10 Monthly Salary : Php 21,205.00 QUALIFICATION Eligibility : Career Service Subprofessional, Laboratory Technician (MC No. 11, s.96-Cat. II) amended by CSC (MC No. 10, s.2013-Cat. II) Laboratory Technician Education : Completion of 2 years studies in college Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Competency : The position is tasked in the analysis of samples from pumping wells, treatment plants, distribution network and other water supply to determine the presence of microbiological contaminants which will affect human health, based on the requirements of the Philippine National Standards for Drinking Water 2017ed. Other Competency Needed: Sprit of Service, Customer Orientation, Integrity and Accountability, Teamwork and Collaboration, Focus on Performance and Professionalism. Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records, diploma and other documents supporting highest educational attainment; 5. Photocopy of Certificate of Trainings/Seminar/Conference/Workshops attended (include the module/program), if required by the position; and 6. Certified true copy of Certificate of Employment with Job Description isued by the authorized personnel, if required by the position QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to : ATTY. ELSON C. ENGLIS HRD Manager Lapulapu - Magallanes Sts., Cebu City, Philippines 6000 [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED. Metropolitan Cebu Water District (MCWD) adheres to the equal opportunity principle. Interested and qualified applicants, regardless of gender, civil status, age, disability, ethicity, and members of Indigenous Communities and those from any Sexual Identities and Expression (SOGIE) are invited to apply. MCWD is committed to provide reasonable accommodation for applicants with disabilities in the job application or interview process. All appointment is made on the basis of Merit & Fitness.","21,205","21,205",Not Specified,Not Specified,Science
Joblum,LABORATORY TECHNICIAN A (374),Science & Technology,METRO CEBU WATER DISTRICT - Government,2021-05-25,Central Visayas,Part Time,"21,205",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Water Quality Control Division, Sewerage & Sanitation Department, Cebu City Plantilla Item No. : 374 Salary/Job/Pay Grade : 10 Monthly Salary : Php 21,205.00 QUALIFICATION Eligibility : Career Service Subprofessional, Laboratory Technician (MC No. 11, s.96-Cat. II) amended by CSC (MC No. 10, s.2013-Cat. II) Laboratory Technician Education : Completion of 2 years studies in college Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Competency : The position is tasked in the analysis of samples from pumping wells, treatment plants, distribution network and other water supply to determine the presence of microbiological contaminants which will affect human health, based on the requirements of the Philippine National Standards for Drinking Water 2017ed. Other Competency Needed: Sprit of Service, Customer Orientation, Integrity and Accountability, Teamwork and Collaboration, Focus on Performance and Professionalism. Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records, diploma and other documents supporting highest educational attainment; 5. Photocopy of Certificate of Trainings/Seminar/Conference/Workshops attended (include the module/program), if required by the position; and 6. Certified true copy of Certificate of Employment with Job Description isued by the authorized personnel, if required by the position QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to : ATTY. ELSON C. ENGLIS HRD Manager Lapulapu - Magallanes Sts., Cebu City, Philippines 6000 [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED. Metropolitan Cebu Water District (MCWD) adheres to the equal opportunity principle. Interested and qualified applicants, regardless of gender, civil status, age, disability, ethicity, and members of Indigenous Communities and those from any Sexual Identities and Expression (SOGIE) are invited to apply. MCWD is committed to provide reasonable accommodation for applicants with disabilities in the job application or interview process. All appointment is made on the basis of Merit & Fitness.","21,205","21,205",Not Specified,Not Specified,Science
Joblum,LABORATORY TECHNICIAN A (372),Science & Technology,METRO CEBU WATER DISTRICT - Government,2021-05-25,Central Visayas,Part Time,"21,205",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Water Quality Control Division, Sewerage & Sanitation Department, Cebu City Plantilla Item No. : 372 Salary/Job/Pay Grade : 10 Monthly Salary : Php 21,205.00 QUALIFICATION Eligibility : Career Service Subprofessional, Laboratory Technician (MC No. 11, s.96-Cat. II) amended by CSC (MC No. 10, s.2013-Cat. II) Laboratory Technician Education : Completion of 2 years studies in college Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Competency : The position is tasked in the analysis of samples from pumping wells, treatment plants, distribution network and other water supply to determine the presence of microbiological contaminants which will affect human health, based on the requirements of the Philippine National Standards for Drinking Water 2017ed. Other Competency Needed: Sprit of Service, Customer Orientation, Integrity and Accountability, Teamwork and Collaboration, Focus on Performance and Professionalism. Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records, diploma and other documents supporting highest educational attainment; 5. Photocopy of Certificate of Trainings/Seminar/Conference/Workshops attended (include the module/program), if required by the position; and 6. Certified true copy of Certificate of Employment with Job Description isued by the authorized personnel, if required by the position QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to : ATTY. ELSON C. ENGLIS HRD Manager Lapulapu - Magallanes Sts., Cebu City, Philippines 6000 [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED. Metropolitan Cebu Water District (MCWD) adheres to the equal opportunity principle. Interested and qualified applicants, regardless of gender, civil status, age, disability, ethicity, and members of Indigenous Communities and those from any Sexual Identities and Expression (SOGIE) are invited to apply. MCWD is committed to provide reasonable accommodation for applicants with disabilities in the job application or interview process. All appointment is made on the basis of Merit & Fitness.","21,205","21,205",Not Specified,Not Specified,Science
Joblum,Two (2) Project Technical Specialist III (Policy),Science & Technology,Philippine Council for Health Research and Development (PCHRD) - Government,2021-05-24,Taguig City,OJT,"39,990-40,000",Not Specified / In Description,Not Specified / In Description,"Research Information Communication and Utilization Division Two (2) Project Technical Specialist III-Outsourced (Policy Translation) Basic Salary: Php 39,986.00/ month Qualification Standard Education: Bachelors degree relevant to job Experience: One (1) year of relevant required Training: Two (2) hours of relevant trainings required Preferred Qualifications/ Attributes · At least a Bachelor’s Degree Health related courses, Science Communication, Policy Studies; · At least a year of working experience in the related field; · Preferably with background in Policy Briefing, Legislative Liaison, Health Policy Studies; · Can work under pressure and in minimal supervision; · High degree of independent/judgement; · Strong coordination skills and ability to multi-task Duties and Responsibilities · Prepares policy briefs on PCHRD/PNHRS projects with policy implications · Prepares reports, graphs, briefs, presentations and other modules for reference and submission to the senior level management · Works in collaboration with all levels of the organization, administration officials, government officials, health policy researchers to implement solutions · Participates and organizes meetings, seminars and conferences on health policies · Disseminates policy instruments to relevant policymakers · Performs other functions assigned by Division Chief DOST-PCHRD encourages interested and qualified applicants including persons with disability (PWD), members of indigenous communities and those from any sexual orientation and gender identities (SOGI) to signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 7, 2021 1. Fully accomplished Personal Data Sheet (PDS) with recent 2x2-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph ; 2. Accomplished Work Experience Sheet; 3. Performance rating in the last rating period (if applicable); 4. Photocopy of certificate of eligibility/rating/license; and 5. Photocopy of Transcript of Records and Diploma 6. Photocopy of training/seminars attended; 7. Photocopy of Service Record/ Certificate of Work Experience; and 8. Application Letter addressed to : DR. JAIME C. MONTOYA Executive Director In compliance with the general community quarantine now taking effect in different regions of the country due to the pandemic COVID-19, QUALIFIED APPLICANTS are advised to send through email their application requirements addressed to: EDGAR F. ORTIZ, CPA, MPM Chief Administrative Officer Finance and Administrative Division Philippine Council for Health Research and Development -DOST Saliksik Building, General Santos Avenue, Bicutan, Taguig City Bicutan, Taguig City APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED","39,990","40,000",Not Specified,Not Specified,Science
Joblum,Medical Technologist - San Mateo Medical Center,Science & Technology,Commonwealth Hospital and Medical Center,2021-05-24,Rizal (others),OJT,,Not Specified / In Description,Not Specified / In Description,"***HIRING FOR OUR SISTER HOSPITAL - SAN MATEO MEDICAL CENTER*** LOCATION : Gen. Luna Ave., Brgy. Ampid - 2, San Mateo, Rizal ""BE ONE OF THE PIONEERS"" AT SAN MATEO MEDICAL CENTER 7 - STOREY 100 BED LEVEL 2 HEALTHCARE FACILITY QUALIFICATIONS: Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Medical Science or equivalent. At least 6 months to 1 Year(s) of working experience is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in Medical Technology, Science & Technology/Laboratory or equivalent. With good oral and written communication skills. Strong work ethic, emphasis on attention to details and problem-solving ability. Ability to work well under pressure and within short deadlines.",Not Specified,Not Specified,Not Specified,Not Specified,Science
