Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Joblum,Customer Support Consultant,IT - Hardware,MicroSourcing,2021-05-29,National Capital Reg,OJT,"25,000-30,000",Not Specified / In Description,Not Specified / In Description,"The Job Customer Support Consultant is a key role in 3Shape. You will: Work closely with our resellers and end users to ensure excellent customer satisfaction Share your experience with others by contributing to the knowledge base Provide training to our resellers, ensure they have required skills and knowledge As a bridge between customer voice and production, you will also have opportunities to: gather customer feedback, report to relevant stakeholders to improve our products Let’s change dentistry together. Your Responsibilities Support 3Shape software & hardware by handling cases from resellers and customers Help customer resolve their problem through email, phone, and remote connection Follow 3Shape support SOP (Standard Operation Procedure) in a daily support job Create and review knowledge base articles and ensure their quality Prepare slides and provide technical training and coaching for resellers and end users Your Profile Bachelor of Science or Engineering are preferred Fluent English is required; fluent Chinese, Korean or Japanese are preferred Dental technician background is preferred but not required CAD (Computer Aided Design) / CAM (Computer Aided Manufacturing) experience is preferred Familiar with case handling, troubleshooting, and customer care Familiar with Microsoft Windows, including:Install and uninstall applicationsConfigure Windows firewallHave a basic knowledge of databaseAble to work under Windows command prompt Familiar with networking, including:Setup shared folderUnderstand how IPv4 works Able to work independently under pressure Willing to share knowledge and experience with colleagues Good customer handling and communication skills, team-play Able to work in an international and multi-cultural environment","25,000","30,000",Not Specified,Not Specified,IT
Joblum,Technical Support Representatives (SaaS/SQL Background is an advantage),IT - Hardware,Sitel Philippines Corporation,2021-05-29,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"We are excited for you to join our SITEL Barkada! Click on “APPLY NOW!” and it will take you directly to SITEL’s registration portal to start the automated application processes. Please make sure you are ready to proceed and that you are at a location conducive for assessments. Kindly take the time to complete the process to ensure higher chances of acceptance. Good luck! In case the link fails to take you to the SITEL page, please copy the URL below and start your application through the SITEL portal using your browser. https://philippines.sitel.com/sitel-barkada-jbs/ To fast track your application please make sure to finish your online assessment. You may contact us at 09778078719 if you need assistance on your application. Who are we looking for? We are looking for passionate individuals who can deliver personalized and memorable experiences for our clients and customers. Customers will rely on you to answer questions, address their concerns, and help them with a particular product or service. You simply need to know your way around a computer and be comfortable supporting customers through phone, chat and email. Join us today in building trust, being bold, working together and wowing our customers! What are we looking for? - Candidates who are at least 18 years old and above - Completed at least two (2) years of college education - IT Related courses is a plus - Preferably with Cloud Computing or Cloud Services Background - Preferably with SAAS or SQL Background - Minimum of 6 months Technical Support experience (BPO or non-BPO industry) is an advantage What should you expect from us?- Paid training from day one- Tons of growth opportunities (93% of our non-agent positions are filled internally)- A leadership team that hears your voice; we know that when we work together we can accomplish so much more- Fun team environment where we work hard to build trust every single day- HMO Benefits for you and your family- Free Shuttle service on selected locations (Pick-up points)",Not Specified,Not Specified,Not Specified,Not Specified,IT
Joblum,TECHNICAL ARCHITECT - ORTIGAS(WFH) - DAYSHIFT,IT - Hardware,Collabera Technologies Private Limited Inc.,2021-05-29,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Qualifications: At least three (3) years’ experience in lead role; At least three (3) years’ experience in architecture, design and development of integrated systems Must have an experience with design flows such as TOGAF, BPMN and UML. Experience with emerging technologies like AI, ML, RPA, Chatbot and blockchain is a PLUS. Can accept any EA tool like ABACUS, BizzDesign and Orbus. Must have an experience working on Power Platform, and Azure technologies like CDS, and Dynamics 365. Must be conversant with systems development lifecycle and project management methodologies Must be able to relate to large information-based organizations and comfortable dealing with senior executives from a variety of cultures Must have excellent oral and written communication skills in English Must have solid understanding of cloud concepts and technologies Proficiency with Oracle relational databases and multi-tiered application concepts Well-developed knowledge and understanding of relevant business administration, operational policies relevant work program and concepts, procedures and practices Proven ability to conduct independent research by analyzing relationships among several parts of a problem or situation; breaking down a complex task into manageable parts in a systematic way, recognizing several likely causes of events, or several consequences of actions and generally anticipate obstacles and thinks ahead about next steps",Not Specified,Not Specified,Not Specified,Not Specified,IT
Joblum,Join our Technical Support Team (TSR - Software Background) | Online Assessment,IT - Hardware,Sitel Philippines Corporation,2021-05-29,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"We are excited for you to join our SITEL Barkada! Click on “APPLY NOW!” and it will take you directly to SITEL’s registration portal to start the automated application processes. Please make sure you are ready to proceed and that you are at a location conducive for assessments. Kindly take the time to complete the process to ensure higher chances of acceptance. Good luck! In case the link fails to take you to the SITEL page, please copy the URL below and start your application through the SITEL portal using your browser. https://philippines.sitel.com/sitel-barkada-jbs/ To fast track your application please make sure to finish your online assessment. You may contact us at 09778078719 if you need assistance on your application. Who are we looking for? We are looking for passionate individuals who can deliver personalized and memorable experiences for our clients and customers. Customers will rely on you to answer questions, address their concerns, and help them with a particular product or service. You simply need to know your way around a computer and be comfortable supporting customers through phone, chat and email. Join us today in building trust, being bold, working together and wowing our customers! What are we looking for?- Candidates who are at least 18 years old and above- Completed at least two (2) years of college education- IT Related courses is a plus- With at least 6 months Technical Support experience (int’l)- Minimum one (1) year Technical Support experience (BPO or non-BPO industry) What should you expect from us?- Paid training from day one- Tons of growth opportunities (93% of our non-agent positions are filled internally)- A leadership team that hears your voice; we know that when we work together we can accomplish so much more- Fun team environment where we work hard to build trust every single day- HMO Benefits for you and your family- Free Shuttle service on selected locations (Pick-up points)",Not Specified,Not Specified,Not Specified,Not Specified,IT
Joblum,Project Manager,IT - Hardware,Ichamp Apptech Development Ltd. Co.,2021-05-29,Makati City,Project Base,"15,000-21,000",Not Specified / In Description,Not Specified / In Description,"JOB ROLES: Meeting with project team members to identify and resolve issues. Submitting project deliverables and ensuring that they adhere to quality standards. Preparing status reports by gathering, analyzing, and summarizing relevant information. Establishing effective project communication plans and ensuring their execution. Facilitating change requests to ensure that all parties are informed of the impacts on schedule and budget. JOB QUALIFICATIONS: A bachelor’s degree or master's degree in a related field. Project Management Professional (PMP) certification is a plus. Proven experience in project management. Ability to lead project teams of various sizes and see them through to completion. Strong understanding of formal project management methodologies.","15,000","21,000",Not Specified,Not Specified,IT
Joblum,Project Manager,IT - Hardware,Ichamp Apptech Development Ltd. Co.,2021-05-29,Makati City,Project Base,"15,000-21,000",Not Specified / In Description,Not Specified / In Description,"JOB ROLES: Meeting with project team members to identify and resolve issues. Submitting project deliverables and ensuring that they adhere to quality standards. Preparing status reports by gathering, analyzing, and summarizing relevant information. Establishing effective project communication plans and ensuring their execution. Facilitating change requests to ensure that all parties are informed of the impacts on schedule and budget. JOB QUALIFICATIONS: A bachelor’s degree or master's degree in a related field. Project Management Professional (PMP) certification is a plus. Proven experience in project management. Ability to lead project teams of various sizes and see them through to completion. Strong understanding of formal project management methodologies.","15,000","21,000",Not Specified,Not Specified,IT
Joblum,IT Service Desk,IT - Hardware,MicroSourcing,2021-05-29,National Capital Reg,OJT,"25,000-30,000",Not Specified / In Description,Not Specified / In Description,"We specialize in the implementation and development of technology for financial institutions. We are looking for motivated professionals to join our fast growing and successful organizations to forge a career in the growing wealth management technology sector. We experienced 80% growth last year and are rapidly expanding our consultancy teams worldwide, setting footprints across Asia Pacific, Europe, and North Americas. We are now one of the fastest growing financial IT services company, that offers its clients with the best innovative and tech expertise to bring their projects to success. In line with our expansion plan, we are looking for creative, entrepreneurial, and tech-driven individuals who are looking to develop their career to join our talented team. IT Service Desk Officer is part of an international team, based in Europe and in Manila. Key Responsibilities: • Creates accounts in AD, Office 365 and some various software for new employees • Sets-up computers for newly hired staffs, interns, and consultants • Repair hardware-related problems • Works on several internal projects • L1 & L2 Support to users in Belgium, France, and Luxembourg with the collaboration of local IT • Creates a knowledge base in OneNote for the Helpdesk team (documentation, process, contact) • Handles issues sent in HelpDesk Mailbox (will use Ticketing Tool in the future) • Thinks of ways to improve the SLA of the service Required Qualifications & Attributes: • Bachelor's/College Degree in Computer Science or any technology-related field • Must have 2 years of consistent experience in IT support • Able to follow procedures and instructions • Must have good communication and language skills • Ability to understand non-native English speakers is a must • Open to 8am to 5pm shift (APAC), 3pm to 12am shift (EMEA), 12am to 9am shift (Americas)","25,000","30,000",Not Specified,Not Specified,IT
Joblum,IT Support,IT - Hardware,Remitly Inc.,2021-05-29,Mandaluyong City,Full Time,,Not Specified / In Description,Not Specified / In Description,"Remitly is on a mission to transform the lives of immigrants and their families by providing the most trusted financial service products on the planet. We've helped our customers send nearly $4 billion globally and we're just getting started. International remittance company, Remitly.com, is seeking an experienced IT Support to help scale our global operations team in our Manila office located in the Philippines. Our vision is to become the world's most customer centric remittance company. Our customer service team is a critical part in our company vision and success shaping the financial services landscape. We are looking for extraordinary people willing to roll up their sleeves in a fast paced technology start-up and be part of the disruption. The IT Support will be working closely with our client and will primarily act as an IT Helpdesk. He/she is responsible for effective provisioning, installation/configuration, operation, and maintenance of systems hardware and software and related infrastructure. He/she will ensure that the system hardware, operating systems, software systems and related procedures adhere to organizational values. Job Requirements: Install PC OS, Desktop software and other related business software. Troubleshoot end-user desktop and hardware issues. Liaise with local network vendor / ISP for troubleshooting local network problems. Provide technical support to queries professionally and efficiently. Maintain a high degree of customer service for all support queries. Adhere to all IT service management principles. Take ownership of user problems, performing technical diagnosis, and fix the issue either remotely or on-site. Respond to inquiries from clients and help them resolve any hardware or software problems. Maintain a log of any software or hardware problems. Manage the Asset tagging (Asset management) of the IT infrastructure and other equipment and furniture in the company. Support user(s) by providing necessary training and advice. Produce statistics each month. Maintain user security on all systems as per company policy. Repair and recover hardware or software failures. Upgrade and configure system software that supports Remitly infrastructure applications. Perform ongoing performance tuning, hardware upgrades, and resource optimization as required. Configure CPU, memory, and disk partitions as required. Implement and configure third-party monitoring tools to proactively alert staff of problems or outages. Proactively seek continuous improvement. Manage multiple tasks effectively and efficiently. Perform daily backup operations, ensuring the following: All required file systems and system data are successfully backed up to the appropriate media. Media is recycled and sent off site as necessary. Research and evaluate new technology utilizing current Remitly IT Architecture process. Develop and maintain installation and configuration procedures. Support Remitly Management team in all IT-related projects and processes. Functional Competencies Ability to handle software testing tools and environments essential to conduct job functions. Strong problem solving and organizing skills. First-rate critical thinking and analytical abilities. Excellent stress management skills and has flexibility to any exigencies or demands required by the position. Exceptional work ethics, professionalism, and empathy especially in working with a team. Excellent communication, planning, and presentation skills. Ability to learn quickly or has a fast learning curve. Must have project management knowledge Qualifications: Must have at least a Bachelor's/College Degree in any of the following: Computer Science / Information Technology. Engineering (Electrical / Electronic) or equivalent. Preferably with 1-2 years of working experience in IT/Computer - Network/System/Database Admin specialization or equivalent. Must have knowledge in a collection of hardware components and computers and their interconnections with communication channels that allow sharing of resources and information. Must have worked in a customer service support environment and can work under a fair amount of pressure. Candidate must possess at least a Vocational Diploma / Short Course Certificate, Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Computer Science/Information Technology or equivalent. Required skill(s): Microsoft Applications, WIndows and Mac OS Required language(s): English At least 1 year of working experience in the related field is required for this position. Preferably 1-2 year(s) Experienced Employees specializing in IT/Computer - Network/System/Database Admin or equivalent. Full-Time position(s) available. The IT Support will also perform daily system monitoring, verify the integrity and availability of all hardware, server resources, systems and key processes, review system and application logs, and verify completion of scheduled jobs such as backups.",Not Specified,Not Specified,Not Specified,Not Specified,IT
Joblum,Service Manager,IT - Hardware,Xitrix Computer Corporation,2021-05-28,Quezon City,Full Time,,Not Specified / In Description,Not Specified / In Description,"Manages service department team members, including customer service interactions, reports, and repairs. Provides the highest level of customer service with a sales-minded attitude while developing lasting customer relationships. Service Manager Job Duties Effectively manages team members, including technicians and advisors, to ensure team objectives and sales goals are being carried outDisplays extensive working knowledge of industry standards and practices, including product details and company services offeredOffers exemplary customer service, including maintaining customer relationships and ensuring repeat customers by upselling products and services and taking care of any customer concerns or complaints quickly and professionallyAssists with or performs administrative tasksDevelops working knowledge of industry regulations, restrictions, and laws, and ensures service department adheres to all regulationsSets up and maintains service desk, including managing service desk team members and evaluating desk efficiencyResolves service desk problems and improves current service desk methods to increase productivity and customer serviceMonitors department issues and client complaints to define patterns and work to lessen those recurring issuesRegularly audits work being done and customer service being provided to ensure all standards are met and that repair work is carried out effectively, correctly, and thoroughlyOversees team members performing inspections, preparing reports, and doing repairs; if necessary, carries out these job duties personally to ensure highest quality of work",Not Specified,Not Specified,Not Specified,Not Specified,IT
Joblum,Senior BI Operational Support,IT - Hardware,"Monroe Consulting Phils., Inc.",2021-05-28,Calabarzon & Mimaropa,OJT,"65,000-70,000",Not Specified / In Description,Not Specified / In Description,"Executive recruitment company Monroe Consulting Group Philippines is recruiting on behalf of an in-house IT Development organization and a wholly owned subsidiary of Canada’s leading telecommunications company. Our client is an organization that is committed to employees' professional growth and development. They are looking for a Senior BI Operational Support. The job is based in San Mateo, Rizal, Philippines. Job Summary: The Senior BI Operational Support is responsible in support data pipelines within BI GCP and BI Hadoop production environments. Key job responsibilities include: Support and troubleshoot technical problems within BI GCP and BI Hadoop environmentsShare technical expertise with team and provide recommendations for best practices.Support production processes within BI teamsSupport outages, delays & major deployments within the BI environment Key job requirements include: Bachelor's Degree in Computer Science or equivalentAt least 6 years of industry experience working with complex ETLs and relational databasesHands-on experiences working with GCP technologies, Big Data and unstructured data technologies including HDFS, Spark, Map Reduce, Hive, Impala, Cloudera, NoSQL, Oozie, Sqoop Advanced knowledge and experience with SQL and relational databases such as Teradata, ORACLE, SQL ServerExperience in developing Big Data ingestion frameworks or experience in working with data ingestion toolsExperience with multiple mainstream programming languages such as Python, Java, C++, C#, Go, etc.Demonstrated analytical and problem-solving skills, particularly those that apply to a GCP and Big Data environmentAble to troubleshoot code written by other people, including understanding the business logic implemented and ensuring the code is optimalAble to prioritize, multitask and execute tasks in a high-pressure environmentStrong verbal and written communication skills is requiredCollaborative spirit to share learnings and knowledge with peersMust be willing to work on night shift schedule during training and mid-shift once endorsed to the productionMust be willing to work in either San Mateo, Rizal, PhilippinesProficient in MS Applications","65,000","70,000",Not Specified,Not Specified,IT
Joblum,"Technical Support Representatives | SITEL Boni-Pioneer | Up to 22,500 Monthly*",IT - Hardware,Sitel Philippines Corporation,2021-05-28,National Capital Reg,OJT,"18,000-22,500",Not Specified / In Description,Not Specified / In Description,"We are excited for you to join our SITEL Barkada! Click on “APPLY NOW!” and it will take you directly to SITEL’s registration portal to start the automated application processes. Please make sure you are ready to proceed and that you are at a location conducive for assessments. Kindly take the time to complete the process to ensure higher chances of acceptance. Good luck! In case the link fails to take you to the SITEL page, please copy the URL below and start your application through the SITEL portal using your browser. https://philippines.sitel.com/sitel-barkada-jbs/ To fast track your application please make sure to finish your online assessment. You may contact us at 09778078719 if you need assistance on your application. Who are we looking for? We are looking for passionate individuals who can deliver personalized and memorable experiences for our clients and customers. Customers will rely on you to answer questions, address their concerns, and help them with a particular product or service. You simply need to know your way around a computer and be comfortable supporting customers through phone, chat and email. Join us today in building trust, being bold, working together and wowing our customers! What are we looking for? - Candidates who are at least 18 years old and above - Completed at least two (2) years of college education - IT Related courses is a plus - With at least 6 months Technical Support experience (int’l) - Minimum one (1) year Technical Support experience (BPO or non-BPO industry) What should you expect from us?- Paid training from day one- Tons of growth opportunities (93% of our non-agent positions are filled internally)- A leadership team that hears your voice; we know that when we work together we can accomplish so much more- Fun team environment where we work hard to build trust every single day- HMO Benefits for you and your family- Free Shuttle service on selected locations (Pick-up points)","18,000","22,500",Not Specified,Not Specified,IT
