Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Workbank,Senior Automation Engineer,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-21,Work from Home,Contract Base,"PHP 70,000 - 120,000",Bachelor’s Degree, 3 - 5 Years ,"Conduct code peer reviews checklist for compliance and quality. Review software documentation to ensure accuracy, compliance, and completeness. Create the overall test plan for test automation. Develop, execute and maintain automation test scripts and test suites. Familiary with POM (Page Object Model) Pattern Background in Java (OOP, Collections:List, Hashmaps, Enums, DTO Classes) Experience in TestNG, Gradle, Git Experience in API testing automation    ",70000,120000,3,5,IT
Workbank,Mobile Developer (IOS/ANDROID),Information and Communications Technology,"Indra Philippines, Inc.",2021-05-19,Work from Home,Full Time,,Bachelor’s Degree, 3 - 5 Years ,"Qualifications: 3+ years of demonstrable experience Demonstrable portfolio of released applications on the App store or the Android market Extensive knowledge of at least one programming language like Swift, Java, iOS, Android, Native or Crossplatform Familiarity with OOP design principles Experience with third-party libraries and APIs Superior analytical skills with a good problem-solving attitude Ability to perform in a team environment Strong oral and written communication skills Ability to interpret and follow technical plans Duties and Responsibilities: Identify and plan for new features Develop application programming interfaces (APIs) to support mobile functionality Suggest and implement new mobile products, applications and protocols Remain up to date with the terminology, concepts and best practices for coding mobile apps Work closely with colleagues to constantly innovate app functionality and design Use and adapt existing web applications for apps Write unit and UI tests to identify malfunctions Communicate with users to understand their needs and experiences    ",Not Specified,Not Specified,3,5,IT
Workbank,PowerBI Developer,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-19,Work from Home,Full Time,,Bachelor’s Degree, 3 - 5 Years ,"Qualifications: BS/MS in Computer Science or Information System Experience of 4-5 years in data preparation, data gateway, and data warehousing projects Experience of 4-5 years and familiarity with Microsoft Business Intelligence Stack having Power BI Preferable with knowledge on ETL Familiarity with JavaScript, CSS, and other JavaScript libraries. Should be familiar and experienced in Python and SQL. Knowledgeable on MS Azure and Databricks is a plus Duties and Responsibilities: Power BI development and administration Building Analysis Services reporting models Developing visual reports, dashboards, and KPI scorecards using Power BI desktop Connecting to data sources, importing data, and transforming data for Business Intelligence. Translating data into informative visuals and reports. Implementation of row-level security on data and have an understanding of application security layer models in Power BI. Proficient in making DAX queries on Power BI desktop. Expertise in using advanced level calculations on the data set. Responsible for design methodology and project documentation. Develop tabular and multidimensional models that are compatible with warehouse standards. Developing, publishing, and scheduling Power BI reports as per the business requirements. - Work on prototyping, designing, and requirement analysis. Integrate Power BI reports into other applications using embedded analytics like Power BI service (SaaS), or by API automation. Develop custom visuals for Power BI.",Not Specified,Not Specified,3,5,IT
Workbank,Junior Application Developer,Information and Communications Technology,"Integrated Computer Systems, Inc.",2021-05-19,San Juan City,Full Time,,Bachelor’s Degree, Less than 1 Year ," Responsibilities: Coordinate with managers/supervisors, and users for system workflow determination, specification, and desired features/requirements. Participate in project design, design plan preparation, and project implementation Review all code work for accuracy and functionality. Verifies program operation by confirming tests. Analyze coding segments or to analyze the plans and schematics of the applications. Plans programming projects by confirming program objectives and specifications with clients. Delivering and overseeing the training of users Database maintenance; monitoring of space consumption and regular performance of backup; normalization/cleanup of records Qualifications: Graduate of Computer Science, Computer Engineering, Software Technology or other related disciplines Proficient in programming languages/tools and web technologies such as MS Access, Visual Basic, VB.Net, Visual Interdev, Visual Source Safe, ASP, ASP.Net, MySQL, SQL Server, HTML, Java, Javascript, etc. Working knowledge or familiarity in Lotus Notes Software is a plus. Knowledge on applications development/programming; work experience in a business environment is an advantage. Strong background in systems analysis and design Ability to understand and follow production support and project processes Willing to provide on-call production/project support during off-hours Innovative and has an out-of-the-box mentality; conceptual, critical, and analytical thinking Possess winning attitude and has a strong customer service orientation",Not Specified,Not Specified,1,1,IT
Workbank,Digital Innovations Manager,Information and Communications Technology,Fortune General Insurance Corporation,2021-05-19,National Capital Region,Full Time,,Bachelor’s Degree, 1 - 3 Years ,"JOB OVERVIEW : The Head of Digtial Innovations will work with the CIO to develop and implement the company's digital strategy. S/he will manage the Digital Innovations Group, as well as third-party contractors, to successfully accomplish technology-related towards Service Value Innovation. Concurrently, s/he will also act as the Deputy CIO. DUTIES and RESPONSIBILITIES : - Develop and implement, together with the CIO, the overall digital strategy. - Research on Fintech and Insurtech. - Write project proposals and technical papers. - Plan, manage, report and coordinate digital innovation projects/initiatives. Ensure successful and consistent delivery. - Hire project-based software engineering teams to accomplish deliverables. - Manage relationships with third-party partners. Ensure the performance of agreed SLAs and KPIs. - Design and implement business processes. - Coordinate with and report project results to key stakeholders. - Present and persuade senior management on deliverables. - Assist the CIO in all other aspects of running the IT operations. QUALIFICATIONS : - Graduate of any IT or business-related course. - Knowledge and experience in Insurance is preferred, but not required. - Proven track record of successfully creating and deploying digital products and services that solve both conventional and complex business solutions. - Excellent project proposal writing skills. - Excellent project management skills. - Strong presentation skills. - Strong problem-solving skills - Articulate, creative, passionate, flexible, and tenacious. - Knowledge and experience on Agile, Scrum, Design Thinking, Big Data / Analytics are definitely preferred.",Not Specified,Not Specified,1,3,IT
Workbank,React Native Developer,Information and Communications Technology,Stacktrek,2021-05-19,Work from Home,Full Time,,Bachelor’s Degree, 1 - 3 Years ,"We’re currently looking for React Native Developers to help us build performant mobile apps on both IOS and Android platforms. Responsibilities: Design and build applications for the iOS & Android platforms. Reach out to the open source community to encourage and help implement mission-critical software fixes—React Native moves fast and often breaks things. Diagnose and fix bugs and performance bottlenecks for performance that feels native. Ensure the quality and responsiveness of applications.  Collaborate with a team to define, design and adapt new features. Help maintain code quality, organization and automation.  Skills and Qualifications: Graduate in Computer Science, Engineering, IT or relevant field Experience with building and maintaining applications for both iOS/Android platforms Experience in React Native, NativeBase, NodeJs, and REST API Rock-solid at working with third-party dependencies and debugging dependency conflicts Familiarity with code versioning tools such as Git, SVN Ability to understand business requirements and translate them into technical requirements",Not Specified,Not Specified,1,3,IT
Workbank,React Developer,Information and Communications Technology,Stacktrek,2021-05-19,Work from Home,Full Time,,Bachelor’s Degree, 1 - 3 Years ,"We are looking for a great JavaScript developer who is proficient with React.js. Your primary focus will be on developing user interface components and implementing them following well-known React.js workflows (such as Flux or Redux). You will ensure that these components and the overall application are robust and easy to maintain. You will coordinate with the rest of the team working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and quality product is important. Responsibilities: Developing new user-facing features using React.js Building reusable components and front-end libraries for future use Translating designs and wireframes into high quality code Optimizing components for maximum performance across a vast array of web-capable devices and browser   Skills and Qualifications: Graduate in Computer Science, Engineering, IT or relevant field Team spirit  Good problem-solving skills Experience with popular React.js workflows (such as Flux or Redux) Familiarity with newer specifications of EcmaScript Experience with data structure libraries (e.g., Immutable.js) Familiarity with RESTful APIs Knowledge of modern authorization mechanisms, such as JSON Web Token Familiarity with modern front-end build pipelines and tools Experience with common front-end development tools such as Babel, Webpack, NPM, etc. Familiarity with code versioning tools {{such as Git, SVN, and Mercuria Ability to understand business requirements and translate them into technical requirements Knowledge of isomorphic React is a plus A knack for benchmarking and optimization",Not Specified,Not Specified,1,3,IT
Workbank,IT Infrastructure Solutions Consultant,Information and Communications Technology,"Integrated Computer Systems, Inc.",2021-05-12,San Juan City,Full Time,,Bachelor’s Degree, 1 - 3 Years ," Responsibilities: Conducts product/solution presentation, evaluation, demo or Proof of Concept (POC) and testing Will work directly with the customers, account teams, and solution architects to provide technical recommendations Work closely with various technical consultants and/or engineers to identify and resolve issues Maintain a high-level technical expertise in industry trends and technologies Qualifications: At least College graduate in any computer-related field Minimum of one (1) year of working experience in the related field is required for this position. Server and Storage experience is a MUST At least familiarity with Bill of Materials and Proof of Concept Above average written and oral English communication skills",Not Specified,Not Specified,1,3,IT
Workbank,Network Engineer,Information and Communications Technology,"Integrated Computer Systems, Inc.",2021-05-12,Makati,Full Time,,Bachelor’s Degree, 1 - 3 Years ,"Responsibilities: Troubleshooting of servers & network-related problems; on-site diagnosis, isolation, assessment and preventive maintenance. Testing new releases of network operating systems, network software, and new server hardware, and recommending network solutions and products to customers as necessary. Maintain high-level of technical expertise in industry trends and technologies Qualifications: A degree holder in any IT or computer-related course. Minimum of three (3) years technical experience as Network Engineer / Server Engineer Excellent communication skills and with strong customer service orientation Certifications are preference but not a must Willing to work in Makati City  ",Not Specified,Not Specified,1,3,IT
Workbank,IT Pre-sales Consultant,Information and Communications Technology,"Integrated Computer Systems, Inc.",2021-05-12,San Juan City,Full Time,,Bachelor’s Degree, 3 - 5 Years ,"Responsibilities: Conducts product/solution presentation or demo Executes Proof of Concept (POC) and provides Scope of Work (SOW) based on recommended solutions Works directly with the customers, account teams and solution architects to help plan and design optimal solutions Works closely with various technical consultants and/or engineers to identify and resolve issues, Maintain a high-level technical expertise in industry trends and technologies Requirements: A degree holder in any Computer related course Strong background in Network Security Analysis and Design. Working knowledge on IT Security infrastructure and products such as firewall, network access control, intrusion prevention/detection, etc. Minimum 2 years related experience in IT Consultancy, Product Research, Training, and Support. Has attained any technical certification from major IT brands or IT certification institution.",Not Specified,Not Specified,3,5,IT
Workbank,Field Supervisor,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,Pasig,Contract Base,,Bachelor’s Degree, 1 - 3 Years ,"Manage services and daily deliverables of read and bill for assigned satellite office Ensure compliance based on service level agreement Coordinate with client Manage and monitor subcontractors daily deliverables Assess and provide actions to challenges and issues of assigned satellite office Create reports Qualification: Graduated a 4 year course. 2-3 years Field Supervisor is required. Reporting experience is required Amenable to work in Ortigas, Pasig City Open for contract employment Can start ASAP.",Not Specified,Not Specified,1,3,IT
Workbank,Linux System Administrator,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,Mandaluyong,Contract Base,,Bachelor’s Degree, 3 - 5 Years ,"The position will report directly to the IT Specialist (Unix and Organization Resilience), of the Information and Technology Department (ITD).  The primary tasks and activities of the position are: a)    Work in the Linux team as a system administrator, providing 2nd level Linux system support; b)    Works effectively to escalate/resolve issues using agreed processes; c)    Ability to troubleshoot and resolve complex issues; d)    Follows IT governance processes used in ADB (i.e., executes Change Requests, Incident Management); e)    Install, set-up, and maintain Linux enterprise systems and related equipment; f)    Install, set-up, and maintain third-party or open-source software that are part of the core IT infrastructure (ie. backup and recovery system, Cognos, Apache); g)    Implementation of OS and Application Patches following the agreed processes; h)    Able to provide remote support in case of emergency or critical IT situation; i)    Participate in ADB Disaster Recovery (DR) exercises and familiarize DR procedures and processes when necessary; j)    Configure Datadog custom plugins to monitor Linux production systems;  k)    Create customized remote tasks using available tools and technologies; l)    Manage the Linux OVM clients using the available virtualization tools; m)    Work in a shift roster; Qualifications and Requirements The following are the minimum characteristics required: •    Minimum 4 - years’ experience in administration, installation, maintenance and troubleshooting Linux  system environments;  •    Hands-on experience working with Linux infrastructure and associated hardware; •    At least 2 years’ experience as a technical support engineer person or system administrator in Linux enterprise environment; •    Relevant experience in providing back-end support to other technical support teams; •    Relevant experience in installing and supporting Linux-based applications such as Apache, Tomcat, Postfix, LDAP, MySQL; •    Familiarity with system management tools, preferably Red Hat Satellite, RHEL Ansible and Insights; •    Familiarity with virtualization tools, preferably Oracle Virtual Manager(OVM)  and able to manage OVM clients; •    Familiarity with system monitoring tools, preferably Datadog and able to build Datadog custom plugins; •    Familiarity with  Disaster Recovery (DR) process, preferably with working experience in DR automation such as VMware Site Replication Manager (SRM); •    Familiarity with scripting and automation in a Linux environment; •    Familiarity with Linux security; •    Familiarity with Jumpstart/kickstart; •    Familiarity with Subversion, Jira, IBM and Oracle products; •    Familiarity with MS Windows 7 Enterprise and earlier; •    Preference will be given to:     Certified Linux Engineer;     Relevant working experience in a controlled enterprise environment and familiarity with ITIL framework;     Knowledge of system and network security, including knowledge of standards, policies, and technologies.  ",Not Specified,Not Specified,3,5,IT
Workbank,Java Spring Boot Developer,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,Work from Home,Contract Base,,Bachelor’s Degree, 3 - 5 Years ,"With at least 3 year of programming experience  with JAVA Knowledge of Object&#8208;Oriented and distributed programming principles as well as design Familiar with various design and architectural patterns Skill for writing reusable Java libraries Familiarity with concepts of MVC, JDBC, and RESTful Knowledge in XML (any combination of XML, XSLT, and XSD) Experience working with relational database system (writing SQL) Responsibilities: Implement and maintain efficient, reusable, and reliable Java code Ensure the best possible performance, quality, and responsiveness of the applications Prepare required documentation Implementing automated testing platforms and unit tests Should be able to work with Business Analysts and  QA. Start leading small team and mentor junior developers",Not Specified,Not Specified,3,5,IT
Workbank,SAP Manual Tester With FI Or SCM,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,Work from Home,Contract Base,,Bachelor’s Degree, 1 - 3 Years ,1. Collaborate with the Test Lead 2. Help identify risks and dependencies in testing 3. Design the Test Cases based on the Test Scenarios/Functional Requirements 4. Execute testing following the Test Strategy 5. Prioritize testing tasks based on the Test Plan 6. Directly coordinate with the developers as needed 7. Identify and resolve issues related with testing 8. Know when to escalate issues to the Test Lead/Test Manager 9. Use effectively the tools in testing and test monitoring 10. Review the outputs of the testers 11. Help prepare Test Status Reports 12. Help prepare Test Summary Repor  ,Not Specified,Not Specified,1,3,IT
Workbank,Android Developer,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,Work from Home,Contract Base,,Bachelor’s Degree, 3 - 5 Years ," Design and build advanced applications for the Android platform Collaborate with cross-functional teams to define, design, and ship new features Work with outside data sources and APIs Unit-test code for robustness, including edge cases, usability, and general reliability Work on bug fixing and improving application performance Continuously discover, evaluate, and implement new technologies to maximize development efficiency",Not Specified,Not Specified,3,5,IT
Workbank,Mid Java Developer,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,"Plaridel, Bulacan",Full Time,,Bachelor’s Degree, 1 - 3 Years ,"Advance Knowledge in Java, Object Oriented Programming Advanced knowledge in MS SQL and Oracle Knowledge in PL/SQL Knowledge in C++, Jasper Reports and API is a plus Must be willing to report on site when required Must possess problem-solving skills, accuracy and attention to detail Must be willing to guide and lead junior developers Able to work with minimal supervision",Not Specified,Not Specified,1,3,IT
Workbank,Application Support - With Oracle And SQL,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,"Plaridel, Bulacan",Full Time,,Bachelor’s Degree, 1 - 3 Years ,"Main task is to quickly provide solutions to the issues reported that requires permanent solution thru code changes Must be willing to work on different shifts and is open to working on holidays/weekends when required Knowledgeable in Object Oriented Programming or Java Advanced knowledge in MS SQL and Oracle Knowledge in PL/SQL Knowledge in C++, Jasper Reports and API is a plus Must be willing to report on site if and when required Must possess problem-solving skills, accuracy and attention to detail Able to work with minimal supervision",Not Specified,Not Specified,1,3,IT
Workbank,DeskSide Support,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,Coron,Contract Base,,Bachelor’s Degree, 1 - 3 Years ,"Responsibilities Serve as an escalation FTE coming for the service desk Provides on-site assistance and issue resolution to users Logs/Documents procedures for resolution from receipt to completion Contribute to Knowledge management procedures from diagnosed technical issues Suggest solutions for technical issues covering different computing platforms Mid-point to SMEs and higher tier escalation groups May be tapped to support several special applications provided by the customer Performs other related tasks from time to time Qualifications  Graduate of any 4 year Information Technology course or demonstration of historical IT commitment. At least 1 year of working experience in the related field is required for this position Fresh graduates of IT course are encouraged to apply for as long as your OJT expereince should have hardware, software applications and netwrok trouble shooting.  Candidate should be residing in Coron, Palawan.  Can Start ASAP",Not Specified,Not Specified,1,3,IT
Workbank,Technical Recruiter,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,Work from Home,Contract Base,,College Undergraduate, 3 - 5 Years ," We are currently looking for a dynamic individual to take on the role of Technical Recruiter in our company. The position is required to: Support and fulfill IT manpower requirements of our internal business partners in compliance to the project needs of our clients Identify and recruit talent through the use of various sourcing channels such as job boards, social media, networking, referrals, job fairs etc Submit weekly, monthly recruitment related reports Manage other administrative tasks in relation to the onboarding process ROLE QUALIFICATIONS: Should be open for fixed-term engagement Can start immediately Candidate must possess at least a Bachelor's/College Degree At least 3 year(s) of working experience in the related field Solid experience in sourcing for IT talents such as Developers, RPA Devs, Solution Architects, BI Analysts, Scrum Masters, Technical Project Managers, Tech Support, Service Desk, Desk Side, Service Delivery Leads, Network Engineer, System Admin, Database Admin etc. Good verbal and written communication skills (English) Proficient in MS Office applications Pro-active Team-oriented Goal-oriented Objective Witty Attentive to detail / analytical probing nature Organized thinker (Planning, prioritization and follow-through on execution) Multi-tasking nature; ability to track and manage several assignments simultaneously Ability to treat confidential information with professionalism and discretion",Not Specified,Not Specified,3,5,IT
Workbank,Test Analyst,Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,Work from Home,Contract Base,,Bachelor’s Degree, 5 - 8 Years ,"Support the QA/Testing Manager with the planning, coordination, and control of test activities Development of test cases and scripts Documentation of the test activities and preparation of the results Coordination with business testing teams with the execution of the project's testing phases",Not Specified,Not Specified,5,8,IT
Workbank,Senior Reports Developer (Cognos),Information and Communications Technology,"Indra Philippines, Inc.",2021-05-12,Work from Home,Full Time,,Bachelor’s Degree, 3 - 5 Years ,"Experienced developing reports using Cognos Familiar operating with Oracle Database as source for Cognos Reports Experience in SQL Completed minimum 4 years of Computer Science or releated course (e.g. Computer Engineering, MIS etc.) Able to work independently",Not Specified,Not Specified,3,5,IT
