Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,Junior Architect,Architect/Interior Design,Global Tykon Construction and Development Corporation,2021-05-28,Cebu (Cebu City),Contract,,Not Specified / In Description,Not Specified / In Description,"Global Tykon Construction and Development Corporation (GT) is one of Cebu's fast-growing construction company managed by young professionals with track records in legal, construction, real estate development and finance. GT prides its operations using the latest global construction solutions and technologies. With GT's current and upcoming projects, we URGENTLY need 1 JUNIOR ARCHITECT . Duties and Responsibilities: Meets with requesters to determine requirements of projects; determines feasibility of project and prepares cost estimates. Performs original design work utilizing specifications, sketches and ideas on developing designs. Analyzes space utilization effectiveness and changing demands for space needs: recommends actions to meet new requirements. Assists in compiling data for comprehensive facilities use and feasibility data to be used for campus planning, capital improvement and long-range planning. Assists in compiling data for architectural plans, specifications, cost estimates, reports, etc. Assists in the preparation for plans for existing buildings where plans are not available. Assists in conducting preliminary studies of proposed projects to obtain information as to space and design requirements, obtaining measurements and making sketches preliminary to the preparation of drawing. Assists in preparation of scale drawing of details required for contract drawing. Assists in preparation of design development drawings. Assists in the preparation of “record” drawings on completion of construction. Assists in preparation of layout and draws preliminary sketch of project to present to client. Assists in developing and/or coordinating development of detailed working drawings and specifications after approval for project has been obtained. Assists with coordinating bid process. Reviews shop drawings, specifications, cost estimates and construction material recommendations submitted by outside architects and contractors to ensure adherence to contract and notifies Architect of discrepancies. Reviews work of contractor, verifying specified materials are being used, dimensions are as drawn and quality is according to contract document. Provides support to the Senior Architect and management staff. Qualifications: Must be a PRC-Licensed Architect. Must have at least 1 year experience as an architect in a construction or architecture firm. Excellent technical drawing skills. Strong communication and project management skills. Knowledge of building skills codes and regulatory standards. Strong creative and visualization skills.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Autocad Operator (Wawa),Architect/Interior Design,Not Specified,2021-05-28,Rizal (others),Not Specified,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a bachelor's/college degree in BS Architecture or BS Civil Engineering Candidates must be proficient in autocad Candidates proficient in Civl3D will have a huge advantage At least 4 year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employees specializing in use of autocad for construction projects Willing to be assigned to a project in Rodriguez, Rizal Can join ASAP",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Senior Project Architect (Real Estate),Architect/Interior Design,Golden Topper Group Inc,2021-05-28,Taguig City,Not Specified,"60,000-120,000",Not Specified / In Description,Not Specified / In Description,"Qualifications Licensed Architect With at least 10-15year experience working in a real estate company is an advantage With design management skills for Architecture, Engineering and Landscape Proficient in AutoCAD, Sketchup and Photoshop Strong in Concept Development Highly creative with good presentation skill Job Description : Assist in the preparation of Concept Development for prospective properties for acquisition Design management for Architecture, Engineering and Landscape Technical coordination during planning and construction Thorough review of plans, site inspections and preparation of report for the findings Ensure design conforms with budget Assist in the standardization efforts of the company Manage associate architects","60,000","120,000",Not Specified,Not Specified,Engineering
Joblum,Draftsman II,Architect/Interior Design,"Municipal Government of Palanan, Isabela",2021-05-28,Cagayan Valley,Not Specified,"16,426",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 3, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Engineering Office Plantilla Item No. : 9.2 Salary/Job/Pay Grade : 08 Monthly Salary : Php 16,426.00 QUALIFICATION Eligibility : Career Service (Subrofessional) Draftsman or Illustrator (MC 10 s. 2013 -Cat. II) First Level Eligibility Education : Completion of two years studies in college or High School Graduate with relevant vocational course Training : 4 hours relrvant training Work Experience : 1 year relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 3, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: FELINO P. BERNARDO Municipal HRMO MGO PALANAN, ISABELA Centro West, Palanan, Isabela [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,426","16,426",Not Specified,Not Specified,Engineering
Joblum,Draftsman II,Architect/Interior Design,Provincial Government of Catanduanes - Government,2021-05-28,Bicol Region,Not Specified,"16,426",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 2, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Provincial Engineer's Office - Administrative Plantilla Item No. : 1-01-008-191 Salary/Job/Pay Grade : 8 Monthly Salary : Php 16,426.00 QUALIFICATION Eligibility : Career Service (Subprofessional); Draftsman or Illustrator (MC 11 s. 96 - Cat. I)First Level Eligibility Education : Completion of two years studies in college or High School Graduate with relevant vocational/trade course Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 2, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: PRINCE L. SUBION SAO(HRMO IV) Provincial Capitol Virac, Catanduanes [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,426","16,426",Not Specified,Not Specified,Engineering
Joblum,Draftsman I,Architect/Interior Design,Provincial Government of Catanduanes - Government,2021-05-28,Bicol Region,Not Specified,"14,580",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 2, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Provincial Planning and Development Office Plantilla Item No. : 1-01-010-211 Salary/Job/Pay Grade : 6 Monthly Salary : Php 14,580.00 QUALIFICATION Eligibility : Career Service (Subprofessional); Draftsman or Illustrator (MC 11 s. 96 - Cat. I)First Level Eligibility Education : Completion of two years studies in college or High School Graduate with relevant vocational/trade course Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 2, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: PRINCE L. SUBION SAO(HRMO IV) Provincial Capitol Virac, Catanduanes [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","14,580","14,580",Not Specified,Not Specified,Engineering
Joblum,Architect,Architect/Interior Design,Dewan Design Office Inc.,2021-05-28,Pasig City,Contract,,Not Specified / In Description,Not Specified / In Description,Candidate must possess Bachelor's/College Degree in Architecture. 3 Year(s) of working experience in the related field is required for this position. Preferably 3 - 5 Yrs Experienced Employee specialized in Architecture/Interior Design or equivalent. Professional License (Passed Board/Bar/Professional License Exam) in Architecture is an advantage. REVIT Experience is a must. Able to understand architectural and engineering trade drawings Knowledgeable in architectural drawings (detailed drawings/construction drawings) Good communication and comprehension skills Willing to work in Ortigas Center Area,Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Project Architect,Architect/Interior Design,Antel Group of Companies,2021-05-28,Calabarzon & Mimaropa,Contract,"25,000-30,000",Not Specified / In Description,Not Specified / In Description,"The Project Architect (PA) will be responsible in assisting the Sr. Architect in overseeing the architectural aspects of the development of a design, production of the construction documents (plans), and specifications of Antel Group projects. Lead and develop project from early concept through design developmentProduces design both hand and computer-aided design (CAD)Reviews and interpret architectural and engineering plansConverts and interprets sketches to CAD design and vice versaConducts case studies, research for presentation purposeInspect project on Site to ensure that architectural aspect are being implemented properlyCoordinates with different department to resolves issues or any concernsAttend contractor or supplier meetings MUST HAVE: Bachelor’s Degree in Architecture, preferably licensed ArchitectAtleast 2-3 years working experience in related fieldMust be familiar with regulations pertaining to design and construction (Building codes, Fire codes, BP344PD 957 and socialized housing)Must be familiar in construction materials both traditional and new innovations, specifications and acquisitionKnowledgeable in AutoCAD, SketchUP, Lumion and Microsoft Office WHAT WE OFFER: Flexible working scheduleHMO upon regularizationLeave CreditsBirthday LeaveShuttle ServiceSubsidized Company UniformPerformance BonusWork with challenging, rewarding and fun environment","25,000","30,000",Not Specified,Not Specified,Engineering
Joblum,Design Architect,Architect/Interior Design,Not Specified,2021-05-28,National Capital Reg,Contract,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree, Professional License (Passed Board/Bar/Professional License Exam) in Architecture. At least 2 - 5 Year(s) of working experience specialized in Architecture/Design firm/Construction or equivalent. Proficient in standard industry software such as Revit, AutoCad, Photoshop, Sketchup MS office applications and other similar software necessary to deliver design requirements Above-average communication skills. Must possess good leadership and organizational skills DUTIES AND RESPONSIBILITIES: In charge of ensuring the quality completion of multiple projects with strict implementation of timelines. Able to forecast and deliver design development requirements for architectural drawings and allied engineering pre-design requirements. Able to foresee, plan, and allocate contract document and work load. Able to detail designs that translate to workable construction specifications and drawings. Ensure completion and accuracy of contract documents. Reviews documents for quality control evaluations. Ensure that the team is working effectively and keeping to project schedule and budget. This involves reviewing work reports and communicating any needs and concerns to employees. Able to prepare estimates and check construction variations on contractor billings Coordinate with Consultants, suppliers and vendors to ensure quality delivery of the work scope. Conduct site inspection to ensure delivery of designs and submits in-depth site reports to clients and contractors, with the ability to follow up on action items in a timely manner. Actively seeks new design, materials and construction methods.","20,000","25,000",Not Specified,Not Specified,Engineering
Joblum,Sr Architect,Architect/Interior Design,"Terraprime, Inc. (Lopez Group of Companies)",2021-05-28,National Capital Reg,Full Time,"25,000-30,000",Not Specified / In Description,Not Specified / In Description,"Job Specifications: Candidate must possess at least a Professional License (Passed Board/Bar/Professional License Exam), Architecture or equivalent. At least 3 year(s) of working experience in the related field is required for this position. Required skill(s): AutoCAD and Microsoft Office. Knowledgeable in architectural drawings (detailed drawings/construction drawings). Good communication and comprehension skills. Willing to be assigned at any Project Sites nationwide. Project based. Duties and Responsibilities: Oversees various on-going projects. Conducts regular site inspection. Performs review and checking of all plans, work designs and technical specifications. Ensures seamless coordination regarding the progress or status of the project. Resolve construction problems and issue necessary revised construction drawings and instructions. Checks work design and technical specifications if implemented correctly. Manage the quality of work. Performs other duties and functions as may be required.","25,000","30,000",Not Specified,Not Specified,Engineering
Joblum,Site Architect,Architect/Interior Design,"Terraprime, Inc. (Lopez Group of Companies)",2021-05-28,National Capital Reg,Full Time,"25,000-30,000",Not Specified / In Description,Not Specified / In Description,"Job Specifications: Candidate must possess at least a Professional License (Passed Board/Bar/Professional License Exam), Architecture or equivalent. At least 3 year(s) of working experience in the related field is required for this position. Required skill(s): AutoCAD and Microsoft Office. Knowledgeable in architectural drawings (detailed drawings/construction drawings). Good communication and comprehension skills. Willing to be assigned at any Project Sites nationwide. Project based. Duties and Responsibilities: Oversees various on-going projects. Conducts regular site inspection. Performs review and checking of all plans, work designs and technical specifications. Ensures seamless coordination regarding the progress or status of the project. Resolve construction problems and issue necessary revised construction drawings and instructions. Checks work design and technical specifications if implemented correctly. Manage the quality of work. Performs other duties and functions as may be required.","25,000","30,000",Not Specified,Not Specified,Engineering
Joblum,ARCHITECT,Architect/Interior Design,"ARCHIGLOBAL, INC.",2021-05-28,Cebu (Cebu City),Contract,,Not Specified / In Description,Not Specified / In Description,"Job Responsibilities: Creating rough drawings and more sophisticated plans with computer-aided design (CAD) programs. Analyzing complex environmental reports and using the knowledge gained in designs/plans. Providing recommendations on conservation and sustainability issues. Drawing up reports and contracts. Writing proposals and presenting them to clients. Liaising with fellow architects, project managers, engineers, and surveyors. Speaking to locals and community members to gain insight. Requirements: Bachelor's or master's degree in landscape architecture. Evidence of continuing education would be advantageous. Practical experience with CAD software. Good creative flair and imagination. The ability to respond well to feedback. The ability to understand written and verbal specifications.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,LANDSCAPE ARCHITECT,Architect/Interior Design,"ARCHIGLOBAL, INC.",2021-05-28,Cebu (Cebu City),Contract,,Not Specified / In Description,Not Specified / In Description,"Job Responsibilities: Creating rough drawings and more sophisticated plans with computer-aided design (CAD) programs. Analyzing complex environmental reports and using the knowledge gained in designs/plans. Providing recommendations on conservation and sustainability issues. Drawing up reports and contracts. Writing proposals and presenting them to clients. Liaising with fellow architects, project managers, engineers, and surveyors. Speaking to locals and community members to gain insight. Requirements: Bachelor's or master's degree in landscape architecture. Evidence of continuing education would be advantageous. Practical experience with CAD software. Good creative flair and imagination. The ability to respond well to feedback. The ability to understand written and verbal specifications.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Interior or Industrial Designer,Architect/Interior Design,Novelle Office Furniture Inc.,2021-05-27,Quezon City,Full Time,"15,000-17,000",Not Specified / In Description,Not Specified / In Description,"We are looking for Interior/Industrial Design and/or Architecture professionals to join our team. We expect applicants who have basic knowledge in system furniture design and renovations. He/she may work independently or alongside our designers creating and presenting concepts and furniture system designs considering innovative space planning, aesthetics and budgetary constraints. Job Responsibilities: Plan, design, and furnish interior environments of commercial, residential and institutional buildings Maintain on-going communication between client and office team throughout the design process (data collection/schematic design/ finalization and installation) Excellent oral and written communication skills; will be dealing with clients, consultants and suppliers Ability to render design ideas in form of presentation boards, drawings, illustrations and present to customer for approval Perform site inspection and supervision of projects; must be professional in reporting of progress of the project Prepare social media content for online selling platform Team player and can demonstrate ability to work on multiple fast-track projects with minimum supervision Job Requirements: Candidate must possess at least a Bachelor's/College Degree in Interior Design, Industrial Design or Architecture Experience in social media content preferred; Full-Time position(s) available; Professional license is an advantage; Required skill(s): Sketchup and MS Office; At least 0-2 years of related working experience. Fresh Graduates will be considered; Applicants must be willing to work in Quezon City Area ***Preferred if applicant is willing to stay-in to reduce risk from Covid-19 Virus","15,000","17,000",Not Specified,Not Specified,Engineering
Joblum,Cabinet Designer,Architect/Interior Design,Boomering inc,2021-05-27,Pampanga (Others),Full Time,"35,000-45,000",Not Specified / In Description,Not Specified / In Description,"JOB DESCRIPTION FOR DRAFTSPERSON/CABINET DESIGNER+ PROGRAMMER We are looking for a Draftsperson/Cabinet Designer + Programmer to join our team. The responsibilities of a Draftsperson/Cabinet Designer + Programmer include creating blueprints for kitchens based on their intended usage. It is the responsibility of designer to listen to and interpret the needs of the customer and incorporate these needs into their designs to the best of their ability. The successful Candidate will help build the Client’s best practice process to streamline his workflow and systematize the business. As a Draftsperson/Cabinet Designer + Programmer: 3+ years work experience using Cabinet vision or similar Cabinet making software. Proven work experience in R&D, continuous improvement of cabinet designs and assembly processes. 5+ years work experience in production area of a joinery or cabinetmaking factory. Proven work experience with LEAN production processes. 3+ years operating CNC Router machine. Strong English communication and comprehension skills. Strong attention to detail at all times. A desire to always be improving at what you do. Aptitude for learning new skills and programs. Flexible and open minded to new ideas. Previous experience on the factory floor of a cabinetmaking or joinery factory. Experience operating Cabinetvision or similar cabinetmaking design software. Experience operating CNC Router machinery. Your Responsibilities As a Draftsperson/Cabinet Designer + Programmer would be: Design complete kitchens, individual display counters and other timber items using Mozaic (similar to Cabinetvision) software. Program jobs in preparation for CNC machining using Mozaic software. Create nesting information for optimum material usage. Prepare materials listing for each job for Purchasing officer to purchase materials. Update materials costings and part numbers in design software to assist with purchasing of items. Provide Sketchup files of cabinets once complete, for use in overall store concept renders. Benefits (Tangible and Intangible) 20 days leave (15 VL and 5 SL) annually Health insurance (HMO) Salary increase based on performance upon 6th month and/or annually Allowances Learning opportunities Work-Life balance","35,000","45,000",Not Specified,Not Specified,Engineering
Joblum,ENTERPRISE SPACE PLANNING ASSOCIATE,Architect/Interior Design,MERALCO,2021-05-27,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"ENTERPRISE SPACE PLANNING ASSOCIATE Work Arrangement: On site Location: Ortigas Avenue, Pasig City Job Summary Provides efficient enterprise space planning and management thru the: Conducting of site inspection, data gathering, and analysis of inputs/requirementsPreparation of layout, detailed renovation plans, timetable and cost estimateOversight on construction and office renovation works and other assigned projectsConducting of research on applicable innovations to space planning and management and enterprise-wide environmental sustainabilityFormulation and implementation of space and property standards and guidelines Qualifications Bachelor’s degree in ArchitectureRegistered ArchitectWith at least 2 years’ experience in urban planning, office space planning/design/cost estimation and construction",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Sr. Architect (Landscape),Architect/Interior Design,HG III CONSTRUCTION AND DEVELOPMENT CORPORATION,2021-05-27,Makati City,Contract,,Not Specified / In Description,Not Specified / In Description,Qualifications : Candidate must possess at least Bachelor's/College Degree in Architecture or equivalent. License is preferred (not required) Landscape expertise With related work experience in Land Development and Realty Work location: Makati City Able to start immediately,Not Specified,Not Specified,Not Specified,Not Specified,Engineering
