Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,Assistant Manager for Industrial Engineering (PZ),Industrial Engineering,Not Specified,2021-05-28,Makati City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"An Industrial Engineering graduate or Science degree; At least three (3) years in related work; Strong analytical ability and financial skills;Excellent written and verbal communications skills; Above average proficiency in different computer software languages; Ability to work with minimum supervision and has multi-tasking skills; Willingness to report to various sites; and Driving skills, will be preferred. Work arrangement: combination of work from home and on-site reporting.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Quantity Surveyor,Industrial Engineering,MicroSourcing,2021-05-28,National Capital Reg,Contract,"40,000-45,000",Not Specified / In Description,Not Specified / In Description,"- Cost Estimating. Assess architectural and engineering plans, consider design preferences/options and evaluate the plans against applicable regulations and standards and provide advice as to cost estimates - Cost Planning Prepare a comparable estimate between construction costs and project budget while allowing a detailed trade by trade comparison to the estimates/quotes. Highlight and areas of concern and/or potential areas of savings. - Cost Studies Maintain and review cost comparisons of similar projects to monitor the rates being charged by trades for labour and materials, and suppliers. - Subcontractor Claims Review/approve amounts claimed by sub contractors. Evaluate the quantity and cost of materials required the labour hours needed and the accuracy of progress claims and payments. Liaise with construction supervisors in respect to subcontractor work quality. Liaise with Accountant in respect to payment of claims. - Measurement Review measurements to be undertaken by construction supervisors to ensure works are being carried out in accordance with the plans. - Contract Conditions Ensure that costs, payment and technical specification clauses are accurately drafted. Liaise with legal and finance team members as required to achieve company objectives. - Procurement Advice including tendering strategy Prepare procurement and tendering strategy. Undertake the procurement inclusive of reviewing quotations, proposals and submission and negotiating. - Bill of Quantities (BOQ) and Tender Document Prepare BOQ for all projects. Issue the BOQ with the specification, for use by contractors in submitting tenders. Review price alternatives and undertake cost management. - Contract Practice Assist in the management of the construction project. Manage the project expectations, oversee project timelines, manage expenses, respond to queries from the construction supervisor and trades, check budgets and assist to deliver the project on time and budget. - Valuation of Construction Work including variations Compare construction budget to quotations. Assess variations inclusive of undertaking a review of contract clauses, scope of works and BOQ. Review impact on budget and program. - Assessment of Contractor Claims Review subcontractor claims. Undertake necessary negotiations if the claimed amount does not line up with the assessed amount. - Dispute Resolution. Inclusive of report preparation which provides details for works completed and/or works yet to be completed and/or cost of defective work. - Feasibility Studies Prepare project feasibility study based on discussions with management and BOQ. - Construction Budget Prepare and maintain construction budget. Manage project costs and delivery of Project objectives.","40,000","45,000",Not Specified,Not Specified,Engineering
Joblum,INDUSTRIAL ENGINEER,Industrial Engineering,CONSOLIDATED ICE & COLD STORAGE CORP,2021-05-27,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree in Engineering (Industrial), Engineering (Others) or equivalent. At least 1 Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Industrial or equivalent.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Process Excellence Lead,Industrial Engineering,"Benby Enterprises, Inc.",2021-05-27,Laguna (Calamba City),OJT,"10,400-13,000",Not Specified / In Description,Not Specified / In Description,"JOB QUALIFICATION Graduate of BS Industrial Engineering or any related course. Basic knowledge on Industrial Engineering/ Process Excellence/ Problem Solving tools; with experience is a plus. Strong analytical and problem-solving skills Excellent oral and written communication skills Proficient in software applications, particularly MS Office (Word, Excel, PowerPoint) Ability to read, analyze, and interpret data and information; with the ability to write and present reports Self-starter − able to work alone with limited supervision and in a multitask environment Flexible, innovative, can handle pressure Team player – maintain positive, cooperative attitude with all employees and customers Willing to travel and can work long hours JOB DESCRIPTION Maps and analyzes process data and identify ways to optimize capacity, reduce waste, improve work flow, increase efficiency, and reduce cost. Performs Work Standard Measurements (TMS, Work Sampling, Predetermined Time Study). Monitor the implementation of improvement initiatives that reduce waste and non-value added activities. Cascades to employees directly involved in the use of the performance systems and procedures of warehousing Creates measurement tools to track performance and improvement sustainability. Works with SC Management to identify and spearhead projects in line with company objectives. Leads in setting up of Operations Reviews for all sections of Supply Chain Department. Leads and/or provides guidance in conducting Daily, Weekly, and Monthly Operations Reviews at DC level. Documents processes, instructions, recommendations, and key metrics. Facilitates Problem Solving trainings and activities. Provides assistance to Supply Chain Operations during audits. Participates in meetings, seminars, and training sessions to stay apprised of new developments in field. Participates in the preparation, execution, and monitoring of ISO 9001 related matters. Monitors Process Excellence and QMS IRs and verification of corrective actions. Assists in formal site EOSH reviews of existing equipment modifications, facilities, traffic flow, warehouse layout, new equipment purchases, and any changes in site processes Assist in incident investigation process, including root cause analysis and identification of corrective action plans.","10,400","13,000",Not Specified,Not Specified,Engineering
Joblum,Jr. Industrial Engineer (Valenzuela),Industrial Engineering,"CDO Foodsphere, Inc.",2021-05-27,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Engineering (Industrial) or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Valenzuela. Preferably 1-4 Yrs Experienced Employees specializing in Engineering - Industrial or equivalent.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Process Development Engineer,Industrial Engineering,Betafoam Corporation,2021-05-27,Cavite,Not Specified,,Not Specified / In Description,Not Specified / In Description,"- Design and develop processes to optimize efficient process flow, reduce process or product variability, improve process capability, and improve employee safety. - Evaluate current processes and provide recommendations. - Develop process improvements for high efficiency and cost effectiveness. - Develop and maintain process optimization and validation programs. - Participate in process improvement projects to improve product quality, decrease cost, and improve product performance. - Determine process capability for all developed processes. - Conducts SPC and process monitoring. - Identify and troubleshoot process-related issues.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Engineering Specialist,Industrial Engineering,Uni-President (Philippines) Corporation,2021-05-27,Batangas,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Must be Registered Electrical Engineer or Mechanical Engineer Candidate must possess at least Bachelor's/College Degree in Engineering (Industrial) or equivalent. At least 1 Year(s) of working experience in the related field is required for this position. Knowledgeable in machine, automation and HVAC troubleshooting; computer literate Provide guidance during the planning, designing, development and testing stages of the projectmanagement Supervise the factory operations and evaluate the procedures to judge their productivity and efficiency levels Stress on introducing factory automation to improve teh productivity rate at the factory Perform industrial engineering duties and factory automation to produce better results Initiate plan and participate activity in equipment/machine modifications and projects improvement for quality, productivity and cost reduction. Responsible in Engineering program, oversee the various stages of product development and provide expert leadership during the process. Coordinate daily to his/her immediate supervisor status of machine/equipment operation Equipments to be handle: Noodle-making machines, seasoning machines, and HVAC units",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Technical Supply Chain Analyst,Industrial Engineering,Robinsons Supermarket Corporation,2021-05-26,National Capital Reg,Full Time,"20,000-26,000",Not Specified / In Description,Not Specified / In Description,"Job Description: - Primarily responsible in monitoring and analyzing inventory levels necessary to meet projected demand for warehouses & stores. Ensures timely submission of inventory reports, supplier service level and validating out of stock & overstock items. - Use Analytical & Quantitative methods to drive overall enhancement of supply chain planning and operations through regular and up-to-date reports monitoring of supply chain data - Collaborates daily with Supply Planning & Inventory Control Team, DC Team, Store Team for all related reports - Support Technical Supply Chain Manager in Project Management Job Qualifications: Candidate must possess at least a Bachelor's/College Degree , Engineering (Industrial) or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employees specializing in Engineering - Industrial or equivalent. Full-Time position(s) available.","20,000","26,000",Not Specified,Not Specified,Engineering
Joblum,PCBA AOI ENGINEER,Industrial Engineering,Sercomm Philippines Inc.,2021-05-26,Laguna (Calamba City),Contract,"18,000-25,000",Not Specified / In Description,Not Specified / In Description,"Requirements BS ECE, CoE or IE graduate At least 4 years experience in SMT manufacturing environment Knowledgeable in AOI and SPI Machine Programming Sercomm Philippines Inc. does not and shall not discriminate on the basis of race, color, religion (creed), gender, gender expression, age, national origin (ancestry), disability, marital status, sexual orientation, or military status, in any of its activities or operations. These activities include, but are not limited to, hiring and firing of staff, selection of volunteers and vendors, and provision of services. We are committed to providing an inclusive and welcoming environment for all members of our staff, clients, volunteers, subcontractors, vendors, and clients.","18,000","25,000",Not Specified,Not Specified,Engineering
Joblum,PPIC Analyst,Industrial Engineering,Fisher Farms Inc,2021-05-26,Bulacan,OJT,,Not Specified / In Description,Not Specified / In Description,"Overview of Duties and Responsibilities To ensure that inventories of finished goods and direct materials are within the right inventory level and are well analyzed in terms of volume and value. To monitor, study, and report inventory movement status including slow-moving & non-moving materials and finished goods: initiate deletion of unnecessary inventories. To compute and analyze balance to produce and raw materials requirement vs the demand. Job Requirements Graduate of Engineering course, preferably Industrial or Manufacturing Engineer With 1 year of related experience in PPIC, preferably in a Food Manufacturing industry.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Business Process Analyst,Industrial Engineering,Bigtime Empire,2021-05-26,Pasig City,OJT,"18,000-20,000",Not Specified / In Description,Not Specified / In Description,"QUALIFICATIONS: Bachelor’s degree in Business Administration, Industrial Engineering or any related courseMaster’s degree in related field is an advantage1-2 years’ work experience in process improvementProven process improvement skillIn-depth understanding of MS Office applicationsGood oral and written communicationDetail- orientedProven leadership and business acumenPerformance drivenGood project management skillWorks well in team environment, with sound negotiation and problem-solving skillsStrong personal capabilities and ability to work cross-functionally with other business units and headsBroad strategic thinker, with clear vision and direction of change management JOB DESCRIPTION: Identify, plan and implement key projects to improve quality, reduce cost, increase productivity and improve cycle time by reducing wasted time, scrap, rework, etc. resulting in significant business improvement and customer satisfaction.Responsible for targeting completion of process improvement projects within a specified time frame while achieving a cost reduction goal.Actively lead projects and provide individual contributions after key projects have been identified.Provide management with process improvement status report and updates, feedback, and appropriate reporting on key responsibilities and objectives.Preparation of monthly process improvement scorecard reports.Coordinate communication activities and market the process to managementOther duties as directed.Oversee the implementation of process improvements by conducting quality check audits.Facilitate training on the business and operation processesFacilitate process mappingAnalyze existing processDesign correct and new processDevelop processes based on agreement with stakeholdersImplement process and facilitate change managementEvaluate arrange and weak points in processAdjust process as necessary","18,000","20,000",Not Specified,Not Specified,Engineering
Joblum,Production Assistant,Industrial Engineering,Next Trend Enterprises,2021-05-26,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,JOB RESPONSIBILITIES Assists in the Production are with regards to receiving and releasing of items Assists in the monitoring of production output of finishing workers Ensures proper and accurate recording of daily activities in the production area JOB QUALIFICATIONS: Must be a graduate of BS in Industrial Engineering Must have at least 1 year work experience in a manufacturing company Basic knowledge of Microsoft Office is a must Willing to start immediately,Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Business Process Manager,Industrial Engineering,Bigtime Empire,2021-05-26,Pasig City,Not Specified,"35,000-49,000",Not Specified / In Description,Not Specified / In Description,"QUALIFICATIONS: Bachelor’s degree in Business Administration, Industrial Engineering or any related course2 years’ work experience in process improvementProven process improvement skillIn-depth understanding of MS Office applicationsGood oral and written communicationDetail- orientedProven leadership and business acumenPerformance drivenGood project management skillWorks well in team environment, with sound negotiation and problem-solving skillsStrong personal capabilities and ability to work cross-functionally with other business units and headsBroad strategic thinker, with clear vision and direction of change management JOB DESCRIPTION: Identify, plan and implement key projects to improve quality, reduce cost, increase productivity and improve cycle time by reducing wasted time, scrap, rework, etc. resulting in significant business improvement and customer satisfaction.Responsible for targeting completion of process improvement projects within a specified time frame while achieving a cost reduction goal.Actively lead projects and provide individual contributions after key projects have been identified.Provide management with process improvement status report and updates, feedback, and appropriate reporting on key responsibilities and objectives.Preparation of monthly process improvement scorecard reports.Coordinate communication activities and market the process to managementOther duties as directed.Oversee the implementation of process improvements by conducting quality check audits.Facilitate training on the business and operation processesFacilitate process mappingAnalyze existing processDesign correct and new processDevelop processes based on agreement with stakeholdersImplement process and facilitate change managementEvaluate arrange and weak points in processAdjust process as necessary","35,000","49,000",Not Specified,Not Specified,Engineering
Joblum,Industrial Relations Management Officer B,Industrial Engineering,Carcar Water District - Government,2021-05-26,Central Visayas,OJT,"28,276",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 28, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Carcar Water District Plantilla Item No. : Item No. 6 Salary/Job/Pay Grade : 13 Monthly Salary : Php 28,276.00 QUALIFICATION Eligibility : Career Service (Professional) Second Level Eligibility Education : Bachelor's Degree Training : None Required Work Experience : None Required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 28, 2021 . Documents: 1. Application Letter specifying the position applied for 2. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 3. Certified True Copy of Performance rating in the present position for one (1) year (if applicable); 4. Certified True and Authenticated Copy of certificate of eligibility/rating/license; and 5. Certified True Copy of Transcript of Records 6. Certified True Copy of Certificate/s of Employment with Job Description 7. Place all requirements in a folder with tabbings. No discrimination in the selection of applicants on account of age, sex, sexual orientation and gender identity, civil status, disability, religion, ethnicity, or political affiliation. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: Engr. Edward L. Remo General Manager San Vicente St., Poblacion I, Carcar City, Cebu [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","28,276","28,276",Not Specified,Not Specified,Engineering
Joblum,INDUSTRIAL ENGINEER,Industrial Engineering,BETABRANDS CORP.,2021-05-26,Rizal (Antipolo),Not Specified,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree in Engineering (Industrial) or equivalent. At least 2 Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Industrial or equivalent. Industrial Engineer. Industrial engineers find ways to eliminate wastefulness in production processes. They devise efficient ways to use workers, machines, materials, information, and energy to make a product or provide a service. evaluating how well people do their jobs Review production schedules, engineering specifications, process flows, and other information. * Time Motion study. * Review production schedules, engineering specifications, process flows, and other information to understand methods and activities in manufacturing and services * Figure out how to manufacture products, or deliver services, with maximum efficiency * Develop management control systems to make financial planning and cost analysis more efficient * Enact quality control procedures to resolve production problems or minimize costs * Work with management to develop standards for design and production * Design control systems to coordinate activities and production planning to ensure that products meet quality standards * Confer with clients about product specifications, vendors about purchases, management personnel about manufacturing capabilities, and staff about the status of projects. Worked in a apparels manufacturing company is a plus",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,PLANNING ASSISTANT,Industrial Engineering,"Xylem Water Systems International, Inc.",2021-05-26,Laguna (Calamba City),OJT,,Not Specified / In Description,Not Specified / In Description,"SUMMARY: Planning Assistant will perform scheduling duties as necessary. Preparation of schedules for all production equipment, preparing daily WIP reports, working with production Personnel to ensure orders are processed and completed on time. He/She is also responsible for expediting incoming materials and updating the Master Production Schedule as well as Direct Material Purchase Requisition. JOB RESPONSIBILITIES: · Generate, Print and Issue Work Orders · Monitor and Expedite Work Order up to Closure · Update the following in the Master Production Schedule file · WIP Status · FG Completion · Newly Created Work Orders · Shipment · Monitor and Expedite FG target completion and shipment due per day. Publish FG completed and FG shipped · Work closely with Production and Customer Service for order fulfillment. · PR Creation and Approval. · Monitor and Expedite Incoming Shipments and deliveries. Work closely with Buyers and Warehouse personnel for Inventory availability. QUALIFICATIONS: · College Graduate (Business or Engineering Courses) · Excellent knowledge in excel. · Familiarity in the product assembled in our facility and with work experience in inventory management · Possess a positive mindset, initiative, energy and good moral character. · Good interpersonal and excellent communication skills and a strong team player. · SAP knowledge is an advantage ",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Process Improvement Specialist,Industrial Engineering,The Medical City,2021-05-25,Pasig City,Contract,,Not Specified / In Description,Not Specified / In Description,"Operational Excellence Forms process improvement teams and leads/ conducts/ coaches process and quality improvement projects in departments and units under its scope Leads and/or organizes teams for departmental quality and process improvement projects Ensures that strategic quality goals are executed in the department level including quality and safety goals and capacity-building Uses and promotes the science of process and quality improvement through application of the appropriate tools Assists end-users in developing departmental policies and procedures as needed Business Intelligence Management Executes and/or provides assistance to end-users of processes related to data management including collection, validation, consolidation, aggregation, analysis, interpretation and reporting of quality measures among the departments and units under its scope Implements knowledge management and analytics of relevant data (quality, safety, financial, operational) to support process improvement Supports guidelines and processes for timely feedback and reporting of analysis of quality data to appropriate audience Supports guidelines and processes for ethical and fair sharing of quality data with internal community and providing access to external community Supports collaboration with Health Informatics for rational and efficient data storage and archiving Performance Management Assessment Oversees the planning and execution of all activities to prepare the hospital for accreditation surveys including that of the JCI, Philhealth and others as needed Oversees the planning and execution of regular Mock Surveys and other related activities Reviews trends in compliance of the different patient care processes, making sure that these are communicated to relevant persons for appropriate action and recommendation Evaluates compliance indicators for relevance to hospital’s quality and safety goals Customer Experience, Organizational Excellence and Innovation Implements and assists in designing approaches to promote organizational excellence including Leadership Rounds, Hospital Safety Culture, and other customer experience initiatives Implements innovation programs including digital transformation in departments under its scope and hospital-wide as needed Supports and provides data or information in showcasing the achievements of the hospital in the area of quality and patient safety to include participation in various conferences Supports implementation of activities promoting a culture of safety Ensures that plans and activities done are aligned with the defined organizational quality and safety goals Supports the hospital’s quality improvement and safety program Policy Management Assists end-users in developing, revising and improving policies and procedures as needed Efficiency Monitoring Maintains target turn-around-time for key individual activities and output Tracks and records the status of projects, quality reports and other deliverables for real-time monitoring of efficiency Prepares monitoring reports on status of projects and activities as part of regular updates to head and significant others Compliance to Administrative policies Implements proper resource management tools (including controls) to increase cost-efficient processes Assists Head in preparing and implementing contingency plans or FMEAs (addressing financial risks, operational risks, risks to availability of supplies and others) to ensure readiness of the department to continue its operations in case of emergencies Complies with relevant company policies, rules and regulations, as well as discipline, attendance, work performance, training and development",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Industrial Engineer,Industrial Engineering,"Hizon Laboratories, Inc.",2021-05-25,Rizal (Antipolo),Not Specified,"14,000-16,000",Not Specified / In Description,Not Specified / In Description,"Prepares and implements production personnel schedule. Ensures and monitors presence, movement and performance of responsibilities and duties of production personnel. Ensures that work schedule is on time at all times. Checks and approves the packaging line clearance checklist before the start of operation.","14,000","16,000",Not Specified,Not Specified,Engineering
