Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,City Gov't. Dept. Head I (Local Disaster Risk Reduction and Management Officer),Environmental,"City Government of Valencia, Bukidnon - Government",2021-05-29,Northern Mindanao,Not Specified,"93,942",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 5, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Disaster Risk Reduction and Management Office (CDRRMO) Plantilla Item No. : 558 Salary/Job/Pay Grade : 25 Monthly Salary : Php 93,942.00 QUALIFICATION Eligibility : Career Service (Professional) Second Level Eligibility Education : Bachelor's degree Training : 32 hours of training in management and supervision on DRRM Work Experience : 5 years in position involving management and supervision, 1 year of which is relevant to DRRM Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 5, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: AZUCENA P.HUERVAS City Mayor CGO VALENCIA, BUKIDNON City Hall Compound, Catarata St., Poblacion, Valencia City, Bukidnon [email protected] / [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","93,942","93,942",Not Specified,Not Specified,Science
Joblum,Environment Health and Safety Training,Environmental,Flash Express,2021-05-29,Taguig City,Contract,"20,000-28,000",Not Specified / In Description,Not Specified / In Description,"-Support the preparation of an occupational safety manual and emergency plan manual. And update the manual every year or when there is a change of law.
-Support the implementation of the operational procedures Regulations Safety in work in various areas, including office work and general work. Driving or controlling forklifts (Forklift), operations on machinery, driving vehicles in receiving - delivery Lifting and moving packages with manual or labor-saving equipment Supervising safety in the work of contractors What to do when an occupational accident occurs And others according to business needs.
-Supporting operations in the preparation of teaching materials To be used for training in all courses as required by law, organizations can train themselves, such as occupational safety for employees according to Section 16 and others, and make improvements when there are changes according to the law.
-Conduct and follow up training Along with contact with external training agencies for all courses as required by law, such as the course for the Chief of Firefighting, primary fire department, fire evacuation, work safety committee, forklift trucks (Forklift) and others.
-Support the implementation of the preparation of a project requesting approval of the course Documents for quotation and training Order documents for external training agencies in all courses as required by law, 
-Support the implementation of the manual and set the procedure for the investigation. How to take action when there is an accident at work Incident classification in the investigation Notification of prosecution and legal proceedings procedure Methods for investigating when there is a suspicion or founding of fraud Checks to prevent occupational fraud Drug testing for employees within the organization Damage tracking through insurance and legal processes
-Support other tasks assigned by supervisors or companies.
","20,000","28,000",Not Specified,Not Specified,Science
Joblum,HSE Officer,Environmental,Holistic Approach Systems Inc.,2021-05-29,Pangasinan (Others),Contract,,Not Specified / In Description,Not Specified / In Description,• BS/BA in safety management or relevant field is preferred • With at least 3 years of working experience as HSE Officer • Deep understanding of legal health and safety guidelines • Ability in producing reports and developing relevant policies • Good knowledge of data analysis and risk assessment • Excellent organizational and motivational skills • Outstanding attention to detail and observation ability • Exceptional communication and interpersonal abilities • With Certificate to conduct an OSH Training is an advantage,Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,ENVIRONMENTAL HEALTH AND SAFETY Operations Manager,Environmental,Flash Express,2021-05-29,Taguig City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"-Manages the EHS Operations team's annual work plan in terms of training, activities, legal documents, and more, in conjunction with the core programs of the other teams in the EHS department. -Establish a communication plan that reminds employees of the risk of causing occupational accidents to employees in the area of responsibility (Safety Talk). -Establish procedures and prepare statistical reports of illegal activities. When receiving complaints or reporting information to investigate. And send information to EHS Management team Control, supervise and supervise the safety equipment of the building in the operation. Safety equipment of employees in the area responsible for accidents or unusual events that may cause accidents. -Manage and coordinate the timing, location and number of employees (by position, type of work and organization) in the legal training course in conjunction with EHS Training Planning the training of employees in the occupational safety and health courses. And work environment according to Article 16, including employee training in the content related to security measures and loss prevention together with other relevant agencies. -Check the work environment check plan. -Make a plan of measurement points Calculate the measurement value And prepare a report on the inspection of the working environment, such as light, sound, heat in the operating area and other units under the responsibility of EHS Management 与 EHS Management Supervise the delivery of documents to the government agency Both in the report on the name of the appointment and other reports as required by law Including clarification on documents or other matters when there is an order document to notify the government agency on matters related to the law on safety, occupational health and working environment of the company. -Examine the conduct of an investigation when receiving reports from the work accident agency in the area and the agency in the area of responsibility. -Examine, supervise the preparation of the investigation report Analyze the cause Provide preventive or corrective measures to EHS Management as well as the agency. Supervise, inspect and control employees to comply with work safety manuals and regulations. -Supervise, inspect and control employees to comply with work safety manuals and regulations. Plan and control equipment safety audits. Warning / Force / Prohibition sign And other circumstances Including the behavior of local employees and other departments under the responsibility Supervise the work of security personnel (security guards) in the area responsible for compliance with the established operating standards (SOP).",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Hydrologist,Environmental,PrimeWater Infrastructure Corp.,2021-05-29,Taguig City,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Engineering (Civil), Engineering (Environmental/Health/Safety) or equivalent. Applicant must be knowledgeable on field hydrology, specifically on surface water hydrology. Applicant must be knowledgeable on hydrologic frequency analysis. Applicant must be able to do actual flow measurements in river and streams. Applicant must be able to assess, evaluate, and recommend existing and potential water sources. Knowing ARCGIS is an advantage. Applicant must be result-oriented, strong-willed, optimistic, systematic, team player and patient. Applicant must be willing to work at any project sites nationwitde. Applicant must be able to work under minimum supervision and willing to render overtime. Applicants must be willing to work in Brgy. Ususan. 1 Full-Time position(s) available. Job Description Identify and evaluate existing potential water sources for domestic water supply. Conduct stream flow monitoring activities to assess the sustainablity of rivers and streams. Conduct field visits and investigations to determine possible source of potable water. Provide water resource assessment studies and other hydrology-related studies.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Environmental Management Specialist II,Environmental,"City Government of Cagayan de Oro, Misamis Oriental",2021-05-28,Northern Mindanao,Not Specified,"32,053",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 7, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : CITY LOCAL ENVIRONMENT AND NATURAL RESOURCES OFFICE Plantilla Item No. : 107 Salary/Job/Pay Grade : 15 Monthly Salary : Php 32,053.00 QUALIFICATION Eligibility : Career Service (Professional) Second Level Eligibility Education : Bachelor's degree relevant to the job Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 7, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: MIMSY M. MAYUMAN, MHRM City Human Resource Management Officer CGO CAGAYAN DE ORO , MISAMIS ORIENTAL Capistrano Hayes St., City Hall, CDOC [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","32,053","32,053",Not Specified,Not Specified,Science
Joblum,Environmental Management Specialist I,Environmental,"City Government of Cagayan de Oro, Misamis Oriental",2021-05-28,Northern Mindanao,Not Specified,"22,316",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 7, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : CITY LOCAL ENVIRONMENT AND NATURAL RESOURCES OFFICE Plantilla Item No. : 108 Salary/Job/Pay Grade : 11 Monthly Salary : Php 22,316.00 QUALIFICATION Eligibility : Career Service (Professional) Second Level Eligibility Education : Bachelor's degree relevant to the job Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 7, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: MIMSY M. MAYUMAN, MHRM City Human Resource Management Officer CGO CAGAYAN DE ORO , MISAMIS ORIENTAL Capistrano Hayes St., City Hall, CDOC [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","22,316","22,316",Not Specified,Not Specified,Science
Joblum,ENVIRONMENT HEALTH AND SAFETY OPERATIONS SUPERVISOR,Environmental,Flash Express,2021-05-28,Taguig City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Manages the EHS Operations team's annual work plan in terms of training, activities, legal documents, and more, in conjunction with the core programs of the other teams in the EHS department.
Establish a communication plan that reminds employees of the risk of causing occupational accidents to employees in the area of responsibility (Safety Talk). 
Establish procedures and prepare statistical reports of illegal activities. When receiving complaints or reporting information to investigate. And send information to EHS Management team
Control, supervise and supervise the safety equipment of the building in the operation. Safety equipment of employees in the area responsible for accidents or unusual events that may cause accidents.
Manage and coordinate the timing, location and number of employees (by position, type of work and organization) in the legal training course in conjunction with EHS Training 
Planning the training of employees in the occupational safety and health courses. And work environment according to Article 16, including employee training in the content related to security measures and loss prevention together with other relevant agencies.
Check the work environment check plan. Make a plan of measurement points Calculate the measurement value And prepare a report on the inspection of the working environment, such as light, sound, heat in the operating area and other units under the responsibility of EHS Management 与 EHS Management
Supervise the delivery of documents to the government agency Both in the report on the name of the appointment and other reports as required by law Including clarification on documents or other matters when there is an order document to notify the government agency on matters related to the law on safety, occupational health and working environment of the company.
Examine the conduct of an investigation when receiving reports from the work accident agency in the area and the agency in the area of responsibility.
Examine, supervise the preparation of the investigation report Analyze the cause Provide preventive or corrective measures to EHS Management as well as the agency.
Supervise, inspect and control employees to comply with work safety manuals and regulations. 
Supervise, inspect and control employees to comply with work safety manuals and regulations. 
Plan and control equipment safety audits. Warning / Force / Prohibition sign And other circumstances Including the behavior of local employees and other departments under the responsibility
Supervise the work of security personnel (security guards) in the area responsible for compliance with the established operating standards (SOP).
",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Environment Health And Safety Officer,Environmental,Not Specified,2021-05-28,Pampanga (Others),OJT,,Not Specified / In Description,Not Specified / In Description,"JOB RESPONSIBILITIES: - enforce safety policies - develop health and safety programs/procedures - facilitate and review job hazard analysis (JHA) - conduct audits and inspections - lead safety audits together with committee - manage external audit (i.e. BFP inspections, building inspections) - manage safety devices - conduct accident/incident investigation - facilitate corrective and preventive actions - report submission - ensure compliance to national and local safety regulations - employee training - ensure mandatory training compliance (internal and external) - JHA training - environmental and waste monitoring - waste management and disposal - report submission/compliance to regulatories - safety meeting - lead the plant monthly safety committee meeting - attend corporate safety meeting - initiate safety meeting as necessary - plant security - manage security personnel - ensure functionality of security devices - perform as Pollution Control Officer (PCO) PREFERRED QUALIFICATIONS: Graduate of any Engineering course Has around 3-5 years relevant experience Strong analytical and planning skills; Good communication and presentation skills; Excellent problem-solving skills; Must have strong relevant background in HSE implementation and management Preferably with Pollution Control experience Willing to work in Porac, Pampanga.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,LDRRM Assistant,Environmental,"Municipal Government of Santa Maria, Laguna",2021-05-28,Calabarzon & Mimaropa,Not Specified,"12,212",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 30, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Local Chief Executive Plantilla Item No. : 12 Salary/Job/Pay Grade : 8 Monthly Salary : Php 12,212.00 QUALIFICATION Eligibility : Career Service (Sub Professional) Education : Completion of 2 years in college Training : 4 hours of relevant training Work Experience : 1 year of relevant experience on DRRM Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 30, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: PERFECTO E. COMIA HRMO Pob. II, Santa Maria, Laguna [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","12,212","12,212",Not Specified,Not Specified,Science
Joblum,Sanitary Engineer,Environmental,"Global Estate Resorts, Inc. (a subsidiary of Megaworld Corporation)",2021-05-28,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Planning and Design functions: Prepares the following calculations, engineering plans, drawings, and documents for minor or small projects of the company. Sewer system, water supply, parking drains, storm drainage, planters and landscape drainage, swimming pool piping system, miscellaneous details, including lay-outs and schematic diagrams. Automatic fire sprinkler and other systems conforming to the fire code of the Philippines, including lay-outs and line diagrams. Pump and Equipment selection and sizing data Sizing data and calculations for pipes Floor plans and selections showing equipment and related pipe sizes, valves, pipe accessories, and connection details Detailed plans of tanks (underground and overhead) showing equipment, accessories and connection details Preparation of project technical specs and documents Preparation of plans and documents for government permits and licenses Project Coordination Functions In-charge of coordination with sanitary consultant for vertical projects Attends design coordination meetings Reviews and evaluate submittals made by sanitary and fire protection design consultants Reports Regularly on the status of sanitary and fire protection design guidelines Evaluates billings of sanitary and fire protection design consultantsAttend to queries from bidders, contractors, the contracts and procurement, and project management division regarding sanitary and fire protection systems on its conformity to plans and specifications Others Functions others functions related to work as instructed by the SAVP, VP and Executive committee",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Sanitation Inspector III,Environmental,"Municipal Government of Mawab, Compostela Valley",2021-05-28,Davao,Not Specified,"22,316",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 11, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Office of the Municipal Health Officer Plantilla Item No. : 15 Salary/Job/Pay Grade : 11 Monthly Salary : Php 22,316.00 QUALIFICATION Eligibility : Career Service (Subprofessional)First Level Eligibility Education : Completion of two years studies in college Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Competency : Citizen of the Philippines, a resident of the Local Government Unit of Mawab with a good moral character. Instructions/Remarks : This Office highly encourages all interested and qualified applicants, including persons with disability (PWD), members of indigenous communities and those with diverse sexual orientation, gender identity and expression (SOGIE), to apply. Please signify your interest in writing and attach the following documents to your application letter and send to the address below not later than June 11, 2021 , to wit; Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating /license;and 4. Photocopy of Transript of Record. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: JEZZA MAE V. CABIGAS HRMO II Municipality of Mawab [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","22,316","22,316",Not Specified,Not Specified,Science
Joblum,SENIOR ECOSYSTEMS MANAGEMENT SPECIALIST,Environmental,Department of Environment and Natural Resources Region II - Government,2021-05-28,Northern Mindanao,Not Specified,"43,681",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : R10 PENRO BUKIDNON Plantilla Item No. : OSEC-DENRB-SREMS-71-2014 Salary/Job/Pay Grade : 18 Monthly Salary : Php 43,681.00 QUALIFICATION Eligibility : CS Professional/2nd Level Eligibility Education : Bachelor's degree relevant to the job Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ESPERANZA M. DOMINGO Chief, Personnel Section Puntod, Cagayan de Oro City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","43,681","43,681",Not Specified,Not Specified,Science
