Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Joblum,SENIOR MECHANICAL TECHNICIAN,Oil/Gas,PALM CONCEPCION POWER CORPORATION,2021-05-24,Iloilo (Others),Not Specified,,Not Specified / In Description,Not Specified / In Description,"QUALIFICATIONS: A graduate of Mechanical Engineering or Technical/ Vocational Course with TESDA LEVEL II Certification. With 6 years relevant experience in the Mechanical Maintenance of CFB Coal Power Plant JOB SUMMARY: The Senior Mechanical Technician will be responsible for the: Implementation of effective preventive maintenance, repair, and testing of all mechanical equipment of the power plant and its auxiliaries; Implementation of scheduled and unscheduled mechanical maintenance activities, and; Supervision of management-sanctioned works in the absence of the Mechanical Engineer. ",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Technical Assistant  to the Plant Manager,Oil/Gas,PALM CONCEPCION POWER CORPORATION,2021-05-24,Iloilo (Others),Not Specified,,Not Specified / In Description,Not Specified / In Description,"QUALIFICATIONS: Graduate of any Bachelor’s Degree in Engineering Licensed Engineer Has 3 years related working experience specifically on the Operations and Maintenance processes of CFB Power Plant. JOB SUMMARY: The Technical Assistant will be responsible to provide technical support to the Plant Manager on matters concerning daily Power Plant Operations, Maintenance, Technical Services, and other Support Departments. ",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,QA QC ENGINEER,Oil/Gas,PALM CONCEPCION POWER CORPORATION,2021-05-24,Iloilo (Others),Not Specified,,Not Specified / In Description,Not Specified / In Description,Qualifications: Graduate of BS Electrical and Mechanical Engineering Licensed Mechanical or Electrical Engineer Three (3) years relevant experience especially in setting up of ISO 9000 Quality Management System Main Responsibilities: The QA / QC Engineer will be responsible in establishing and development of Quality Management Programs and Systems for continues improvement of work quality and performance of QMS. The QA / QC Engineer will coordinate and work closely to operations and maintenance on daily activities that involve quality management and issues.,Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Project Development Manager,Oil/Gas,Energy Development Corporation,2021-05-20,Pasig City,Contract,,Not Specified / In Description,Not Specified / In Description,"RESPONSIBILITIES: Responsible for the technical support to the business development group from the conceptualization ofa project, feasibility, preparation of technical specifications for tendering process, tender evaluation, negotiation and selection of vendors. Upon contract signing or issuance of a notice to proceed, he/she acts as the project manager and shall oversee and manage the entire project implementation to ensure that project specifications are met, safety procedures are followed and actual progress or accomplishments are properly tracked to complete the project as scheduled and within budget. Project Development Vendor Management Risk Management Resource and Cost Management Regulatory and Compliance Management Document and Data Management Project Implementation QUALIFICATION: Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Engineering or equivalent. At least ten(10) years experience in power plant development, contracting, engineering, project management, project execution or construction, and other related field Skills and Training Required: Advance analytical and problem solving acumen, negotiation, contract bidding Results focused and detailed-oriented, with good oral and written communication skills With strong leadership skills, team player and able to multi-task Proficient in computer software programs (ie MS Office) and project scheduling software (ie MS Project) ﻿For faster processing of your application, please create an account in our career site by logging in at https://www.energy.com.ph/careers/. Go to Careers tab and click the EDC Career Opportunities, choose the position you are applying for and complete the application process. Thanks!",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Wharf Manager-Cagayan De Oro,Oil/Gas,Insular Oil Corporation,2021-05-19,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Engineering (Industrial), Engineering (Mechanical), Engineering (Petroleum/Oil/Gas) or equivalent. At least 4 year(s) of working experience in the related field is required for this position. Preferably Assistant Manager / Managers specializing in Engineering - Oil/Gas or equivalent. With at least 4 years of experience in petroleum industry. Full-Time position(s) available. DUTIES AND RESPONSIBILITIES Job Objectives To assist the Terminal Manager on the day to day Tank Truck Loading Rack operations while ensuring safety and efficient receiving and loading transactions with proper documentations. Position shall be responsible for the implementation of the safety regulations and operations of Wharf safely and efficiently. This includes coordination with various tenant users and supply group for the timely and orderly scheduling of vessel dockings. INVENTORY MANAGEMENT 1. Reviews and checks Daily Stock Report of assigned terminal.2. Monitors receiving of incoming and transferred products in all ports.3. Reports any untoward incident & discrepancies of incoming products to Terminal Manager and submits all documents needed to be given to Trade and Supply for their protest to suppliers and/or haulers.4. Importation receiving acting as Loading Master.5. Holds barge/ trucks, prepares protest documents, for those with incoming or dispatching problem. Reports incident to Terminal Manager for consensus recommendation/ decision as well as corresponding and applicable charges.6. Reports, analyses and initiates necessary courses of actions in relation to inventory losses.7. Reviews and approves point to point analysis for all incoming products by barge and vessel from importation.8. Checks and monitors the accomplishment of Tank Movement Report (TMR) and ensures timely submission to relevant departments for recording and analysis of sales, dispatch and incoming.9. Submits Weekly Terminal Highlights every Monday to Compliance Officer. WHARF MANAGEMENT 1. Clears import and domestic vessels for docking.2. Coordinates with tenant users and Supply Department for the orderly scheduling of vessel dockings.3. Coordinates with the service providers the provision of tugs and moorings for domestic vessel docking.4. Coordinates, liaise and represent with matters related to PPA that would affect the operations of pier. This includes new regulation and permit requirements.5. Coordinates, liaise and represent with various government agencies such as police and army intelligence groups for various security cooperation related to pier operations.6. Manages the manpower requirements of pier operations to ensure that enough personnel are on hand in each and every vessel loading and receiving.7. Responsible for the safe, orderly and efficient use of all pier assets including its repairs and maintenance, cleanliness and safe operation.8. Approves all billings for terminal charges for both import and domestic vessel dockings.9. Develops and implements monitoring procedures for the tenants’ inventories, including its gains and losses.10. Develops and maintains monitoring templates of all billings made to all vessels docking at Terminal including its timely collections and remittances to Treasury Department.11. Manages and approves all vessel boarding and disembarkation requests from agents which may include sire inspection, audits, personnel singing on and off and shore leaves and chandling. Coordinates with vessel officials to ensure that crew complies with the terminal safety regulations during shore leave availment.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,CIVIL STRUCTURAL ARCHITECTURAL (CSA) DESIGNERS,Oil/Gas,"ZACHRY PHILIPPINES, INC.",2021-05-17,Pasig City,OJT,,Not Specified / In Description,Not Specified / In Description,"I. Job Purpose The Designer develops detailed design drawings for the CSA scope of a project. Designer will be expected to coordinate with the CSA Lead Engineer and other disciplines in order to complete the deliverables within schedule, budget and quality expected by Ambitech and/or the client. II. Key Outputs 1. Detailed Design Drawings Uses company approved software to draw two-dimensional (2D) engineering drawings for client approval and/or construction, in coordination with the Lead Engineer and within the specifications required by Ambitech and/or client; Ensures the three-dimensional (3D) model and 2D drawings match perfectly; Follows Ambitech quality procedures, including proper checking, filing and submission of deliverables; Applies designer knowledge (steel framing, steel connection and concrete rebar detailing, etc.) in creating the deliverables; Takes accountability for the overall presentation of the drawings, such as adhering to the company’s or the client’s drafting standards, and understanding the level of detail required to clearly communicate the intended design; 2. 3D Modelling Uses company approved software to create 3D models of the structure, foundation, and other required details; Performs clash checking between the CSA model and other discipline’s model; Provides solutions or options for complex design related issues. 3. Others Tasks Field Assignments: Occasionally, the Designer is tasked to visit the project site to take measurements, pictures and other information; CSA Department Initiatives: The Designer is expected to participate in other tasks that support the objectives of the department and the company as assigned by the Department Lead. III. Minimum Qualifications 1. Education Post-Secondary Non-Tertiary/Technical-Vocational Education (Vocational) or Tertiary/Baccalaureate (College) education, preferably related to Architectural or Civil Engineering fields, or equivalent. 2. Experience Experience in civil and structural design is desired, specifically in industrial and petrochemical facilities. 3. Skills and Knowledge Proficient in AutoCAD Knowledge in other drawing and modelling software (Cadworx, PDMS, Microstation, Autoplant, Revit, etc.) is a plus. 4. Behavioral/Physical Must be organized, self-directed, able to prioritize and multi-task, work in a team environment and take direction from others; Willing to learn and work on a variety of tasks within multiple industries; Able to communicate in person, phone, email or video conferences; Available for site visits requiring mobility; Detail oriented and with a quality mindset. 5. Technical Ability to visualize 3D drawings and drawings with view depths; understanding and visualization of section views, isometric and orthographic projections; Aptitude to produce 3D models from 2D drawings, and 2D drawings from 3D models; Familiarity with engineering areas such as connection and weld detailing, and reinforcing bar detailing, for steel and concrete construction, respectively, is a plus; Knowledge of basic calculations such as for areas and volumes. SUCCESSFUL CANDIDATES WILL BE EXTENDED COMPETITIVE JOB OFFERS COMMENSURATE THEIR JOB-RELATED COMPETENCIES AND EXPERIENCES.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Contract Engineer,Oil/Gas,Italian-Thai Development Public Company Limited,2021-05-14,Pampanga (Angeles City),Contract,"50,000-70,000",Not Specified / In Description,Not Specified / In Description,"Graduate of Civil Engineering from reputable school/institution, preferably licensed Must have at least 5-10 years of working experience in similar field preferably in elevated roads and bridges Able to review conditions of contract for works of Civil Engineering Construction (FIDIC) Able to monitor progress and prepare paperwork related to the contract · Strong administrative, communicative, organizational, and problem- solving skills Open-minded, active, proactive, and able to work under pressure and as part of a team Knowledge and understanding of the legal requirements involved in specific contracts. Must possess excellent interpersonal skills and work ethics.","50,000","70,000",Not Specified,Not Specified,Engineering
Joblum,Plant Supervisor,Oil/Gas,Mindbridge Resources Corporation,2021-05-14,Malabon City,Not Specified,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor’s or College Degree . At least three (3) to five (5) years of work experience as Plant Supervisor is required for the position. Preferably with supervisory experience in any industry. Can manage overall plant operations and command an entire production team. Must have good emergency response and knowledge of general tools usage and safety procedures. Must be willing to work from Monday to Saturday, from 8:00 am to 5:00 pm. Must be willing to render overtime work on weekdays, weekends, and holidays. Lives in Malabon or any nearby Cities. Company : Republic Gas Corporation (Regasco) Address: Dagat-Dagatan cor. avenue Letre road Longos Malabon Job Responsibilities Supervise and coordinate plant operations on a daily basis. Oversee the production, FiFo process and ensure that orders are serve and delivered on time. Maintain the quality of finished products and ensure that the finished products adhere to the company’s standards. Maintain efficient work flow by monitoring plant processes and procedure. Maintain a clean, safe, and secured working environment.","20,000","25,000",Not Specified,Not Specified,Engineering
Joblum,Maintenance Engineer,Oil/Gas,Liquigaz Philippine Corporation,2021-05-13,Bataan (Others),Not Specified,,Not Specified / In Description,Not Specified / In Description,"As Maintenance Engineer, duties and responsibilities are enumerated below; Maintains all site facilities equipment such as: Gensets LPG Pumps Fire Pumps Prepares PR (Purchase Request) for equipment identified for repairs and over all maintenance which includes repainting of pipe lines Guides the Utility Maintenance on proper importation procedure based on set standards and in compliance to Company’s policy Monitors tank parameters Performs pipe rectification for either minor or major malfunction Consolidates Abnormality and Incident Reports In charge in purchasing minor equipment for urgent maintenance Facilitates minor terminal projects such as: Repair of Pressure Water Tanks Maintenance of Pipe Lines Maintenance of Signage Takes on additional responsibilities or work assignment based on business requirements or as directed by the Terminal Manager. JOB QUALIFICATIONS Graduate of BS Mechanical/Electrical Engineering Registered Mechanical/Electrical Engineer is an advantage At least 1-2 years working experience in the same industry With BOSH, First Aid, PCO and/or Fire Fighting training is an advantage Proficient in all MS Office application",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Team Lead P2A CMMS (Maintenance Engineer Lead),Oil/Gas,Shell Business Operations - Manila,2021-05-13,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"General Position Definition Lead the CMMS (Computerized Maintenance Management System) build and assurance activities for identified projects across Line of Businesses (Upstream, Downstream, IG and New Energy) and ensure delivery of first time right data from the project to operations and maintenance.Developing strategies and plans, in conjunction with the business stakeholders for CMMS build projects, as well as assurance and data quality activities in support of projects.Lead the P2A CMMS (Projects to Asset) team in delivering solutions and improvement through regular work performed, CI and other projects with the partner sites.Monitor progress of deliverables, analyze performance data and sustain positive morale & continuous skills development of individual members and the entire team.Assure compliance with controls and deliver to agreed performance measures.Perform backup role for business-facing responsibility supporting critical short term or long term projects and migrations.Support the Operations Lead and stakeholders in identifying benefits for the delivery through this team. Accountabilities Maintain the global integrity and accountability for data maintenance and assurance processes, controls, performance measures and compliance of the assigned team.Manage the integration of new work associated with the migrations of the assigned team.Coach the engineers on resolving complaints and issues timely & satisfactory, including managing stakeholder relationships with partner sites.Engage with the Operations Manager, Operations Lead, Process Specialist and Technical Specialist to analyze & manage the impact from business projects, including resources, timeline, process design change, new knowledge/skills requirements.Follow through operational incidents, out-of-tolerance performance metrics, and determine the root cause of the problems and implement sustainable corrective action for Capital Projects.Consistently demonstrate values and beliefs through action. Align team targets to business goals.Collaborate openly with other parts of the organization. Make timely decisions under ambiguity.May be assigned as a trainer for the area of processes or tools expertise. May share the responsibility with other line managers on staff development of 50 to 100 members Special Challenges Manage 15 to 20 direct reports with multiple roles & responsibilities.Teams working different shifts and in different locations.Be mobile and flexible in working hours.Business knowledge and operational skills on activities at the manufacturing site, chemical plant, supply chain and distribution location. Creating a competitive advantage with a strong partnership with the business.Adapting centre operations and manpower with the business and it's changing contexts, courageously taking an appropriate risk and innovate solutions. Shift work covering the core support hours of the assigned team.Highly technical and expansive business knowledge and acumen needed to set direction and make improvement.Virtual working with key stakeholders including senior management in P2A CMMS team.Strong proficiency in using English for both spoken and written communication, as well as using Skype, Instant Messaging, Video Conferencing, Outlook, etc. Job Skills & Requirements University Degree in Mechanical, Instrumentation, Electronics & Communication, Electrical, Industrial or Chemical Engineering.Required 8+ yrs past degree in engineering / technical jobs drawing from one or more of the following:Experience in Plant Maintenance area within a Manufacturing environment as an engineering user of Computerized Maintenance Management Systems (CMMS), Web Integrity Management System (wIMS), and Engineering Document Management Systems (EDMS.)Experience in Engineering relevant design, maintenance or analysis: Equipment design, analysis, troubleshooting, decision making, troubleshooting; Reliability Centered Maintenance, Engineering Root Cause Analysis, or Safety, Criticality and Risk Assessment, Ishikawa Diagrams, Failure Mode and Effects Analysis, Fault Tree Analysis, Total Quality Management, Hazard Analysis, etc.Experience in Engineering Projects – design of the plant, plant process design, scheduling, construction, or data mastering.Experience in Technical Data and Documents management including processes and tools.Lean Six Sigma CI methodology, strong communication skills (oral and written) and work experience in Oil and Gas is an added value.Professional Engineering certification is an added value.Other Skills, Competence and Behavior:Display ‘real self’ and willing to speak even difficult truths. Clear on the source of personal motivation at work. Balancehonest self-expression with being open to other perspectives. Promote and model personal wellbeingQuick to identify external innovative approaches. Encourage the team to apply ideas from outside Shell. Harness the creativity of others to generate new approaches. Champion change and overcome resistance.Coach others to hold a customer /stakeholder mindset. Embracethe advantages of diversity. Deliver difficult messages upward.Set stretch goals and gain commitment to deliver specific outcomes with urgency. Energise the organisation to deliver at all levels to accelerate bottom-line results. Create a culture of delivery and highest performance beyond market expectationEmpower the team to act and to speak their mind. Reward success and intervene quickly to apply consequences for non-delivery.Willing to sacrifice individual unit priorities in service of business outcomes.Passionately invest in coaching to enhance others’ performance and capability for future roles. Hold honest performance conversations and intervene to address patterns of underperformance.Role model passionate and personal development of peopleHold Team Leaders to account for personally investing in the development of their people. *Disclaimer* Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date. Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with your personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world. The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorised Shell representative and you are strongly advised to refuse any such demand. Shell is an Equal Opportunity Employer.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,NDT Coordinator,Oil/Gas,ARAM ENTERPRISES INC,2021-05-13,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a High School Diploma, Vocational Diploma / Short Course Certificate, Bachelor's/College Degree , Engineering (Petroleum/Oil/Gas) or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Must have building construction, oil and gas, petrochemical or refinery experience Must have gulf countries experience Candidate must have ARAMCO experience Send updated resume and certificate of employment Applicants must be willing to work in Khobar,Eastern Province. 10 Full-Time position(s) available. Principal / Employer : Nesma and PartnersPrincipal / Employer Address : P.O. Box 1498 Al Khobar 31952, Saudi ArabiaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Operations Assistant-Batangas,Oil/Gas,Insular Oil Corporation,2021-05-09,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Engineering (Petroleum/Oil/Gas) or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employees specializing in Engineering - Oil/Gas or equivalent. Full-Time position(s) available. DUTIES AND RESPONSIBILITIES STOCK CONTROL 1. Performs the actual receiving, dispatching, handling, recording, documentations, safeguarding product and other related tank farm operations of stocks in the tank farm and inside the depot.2. Maintains and performs transactions accordingly to ensure purchases are properly received and recorded based on prescribed quality and quantity.3. Ensure safety and security measures are being observed during tank farm and loading bay operations to avoid unfavorable incidents, spillage, contamination, and pilferage. LOGISTICS 1. Does the plotting of delivery schedules, assigning trucks to deliveries and ensures all deliveries will be delivered on time. Issues seals, DR and other pertinent delivery documents to driver.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Renewable Energy Engineer,Oil/Gas,Meralco Industrial Engineering Services Corporation,2021-05-09,Pasig City,Contract,,Not Specified / In Description,Not Specified / In Description,"The Renewable Energy Engineer is responsible for the following: R-ESS system design and requirements Construction and localization, performance evaluation Quality verification Evaluation of project results Optimization of operation of solar PV, ESS and charging station Establishment of commercialization plan Establishment of maintenance engineer Establishment of system infrastructure Market analysis Qualifications: Graduate of BS Electrical or Environmental Engineer At least 5 years progressive work experience in renewable energy sector With training or background in solar PV construction and energy storage system projects",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Safety Officer (from Trucking or Logistics Company) - Palawan,Oil/Gas,Northern Star Energy Corporation,2021-05-09,Palawan,Full Time,,Not Specified / In Description,Not Specified / In Description,"Responsibilities: In-charge for monitoring and assessing hazardous and unsafe conditions Develops measures in assuring personnel safety Ensures that Health, Safety, Security, and Environment (HSSE) plan is prepared and implemented Reviews and monitors Incident Action Plan for HSSE implications Exercises his authority in case of emergency in order to prevent or stop unsafe acts Conducts safety Induction / Orientation for newly hired employees and visitors Keeps employees abreast with HSSE trainings to ensure their readiness and enhance their safety acumen Investigates accidents that occur in the responsibility areas. Ensures that sub-contractors abide with the agreed HSSE policies and procedures of the company Assists in providing the requirements for ISO 14001:2015 and ISO 45001:2018 surveillance audit/certification Supports in the implementation of DENR, and DOLE – OSH requirements Performs other related tasks Qualifications: Candidate must possess an Engineering degree or any related 4-year course Must have at least two (2) years similar work experience/s gained from trucking or logistics company Preferably with Basic Occupational Safety & Health (BOSH) training Being a DOLE –Certified Safety Officer is an advantage Amenable to be assigned at Puerto Princesa, Palawan (partner's terminal) and to report to head office (Makati) from time to time One (1) Full time position available Skills & Personal Attributes Good communication (written and oral) Strong leadership Pro-active and able to work with less or minimal supervision Good presentation skills Computer skills Driving skills (is a plus)",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Filler,Oil/Gas,Insular Oil Corporation,2021-05-09,National Capital Reg,Full Time,"12,000-13,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Vocational Diploma / Short Course Certificate, or a College Level At least 1 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Sasa. Knowledge with operations of petroleum industry is an advantage. Must be computer literate. Full-Time position(s) available.","12,000","13,000",Not Specified,Not Specified,Engineering
Joblum,Maintenance Planner/ Scheduler,Oil/Gas,JG Summit Petrochemical Corp.,2021-05-06,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Job Qualifications: Bachelor's degree in Engineering minimum of 3 years of experience of maintenance craft experience or exposure to maintenance work in a refining or petrochemical environment with hands-on experience in repair, installation, troubleshooting and upkeep of plant equipment/facilities. Advanced working level knowledge on Computerized Maintenance Management Systems (CMMS) preferably SAP S4/HANA and scheduling software such as Primavera. Must be willing to work in Simlong, Batangas City Job Summary: To ensure that jobs are properly planned to ensure sequence and duration to perform the maintenance task in safe, effective and efficient manner. To Provide technical expertise creating a job package from the maintenance work order scope to define the details of activity, skill requirement, material, equipment, tools and other resources.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Project Coordinator - Junior Quantity Surveyor,Oil/Gas,"Pacifictech Solutions, Inc.",2021-05-05,San Juan City,OJT,,Not Specified / In Description,Not Specified / In Description,"POSITION DESCRIPTION: Interpret plans and provide accurate measurement of materials as per plan and specification. Manages all costs relating to building and civil engineering projects, from the initial calculations to the final figures. Ensures projects meet agreed specifications, budgets or timescales. Review and evaluate proposal from consultants and suppliers and prepare recommendation for approval. Check and prepare site reports Participate in project design meetings and propose improvements if necessary Coordinate all team members to keep workflow on track Manage project-related paperwork by ensuring all necessary materials are current, properly filed and stored Direct project correspondences by preparing and reviewing project proposals, memos, meeting minutes and emails Communicate with clients to identify and define project requirements, scope and objectives Adhere to budget by monitoring expenses and implementing cost-saving measures SPECIAL SKILLS: AutoCAD, Planswift and Revit software. Quantity surveying. ADDITIONAL SKILL / PROFESSIONAL CHARACTERISTICS: At least 1 – 4 years of working experience in Engineering – Oil & Gas or equivalent. At least 1 – 4 years of work experience in quantity surveying ir related field. With exposure to an industry related to Oil & Gas, Petroleum, Chemical, Petrochemicals or equivalent. Knowledge in design software including AutoCAD, MS Office and Planswift.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Design Lead,Oil/Gas,"Pacifictech Solutions, Inc.",2021-05-05,San Juan City,OJT,,Not Specified / In Description,Not Specified / In Description,"POSITION DESCRIPTION: Prepare Initial Layout, High Level Costing, and Design Documents. Manage, support and guide designers involved in preparing drawings. Review design requirements and determine best design options for projects. Participate in team meetings to coordinate design options and ideas. Manage and execute design assignments in a timely manner. Prepare necessary FED Documents Coordinate with Project Managers (including RFI) SPECIAL SKILLS: AutoCAD and MS Office. QA/QC and safety process. Ability to multi task ADDITIONAL SKILL / PROFESSIONAL CHARACTERISTICS: More experience in the petrol retail stations including mega tollway stations Experience in Engineering – Oil & Gas or equivalent. With exposure to an industry related to Oil & Gas, Petroleum, Chemical, Petrochemicals or equivalent. Knowledge in design software including AutoCAD Must be detail oriented and have the ability to juggle multiple projects in fast-paced environment.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Terminal Supervisor,Oil/Gas,Insular Oil Corporation,2021-05-04,National Capital Reg,Full Time,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Engineering (Petroleum/Oil/Gas) or equivalent. At least 6 year(s) of working experience in the related field is required for this position. Preferably Supervisor / 5 Yrs & Up Experienced Employees specializing in Engineering - Oil/Gas or equivalent. With BOSH training is an advantage. Computer literate. Knowledgeable in SAP. Experience in petroleum industry is an advantage. With own motorcycle and with valid driver's license. Full-Time position(s) available. DUTIES AND RESPONSIBILITIES INVENTORY MANAGEMENT1. Maintains updated inventory records at all times.2. Checks Tank Movement Report (TMR) being accomplished by Operations Assistants then submits to Terminal Manager. Validates all figures such as volume received, dispatched, transferred, tank level, gains and losses in the TMR vs. Tank Sounding Logbook as reported and recorded by the Operations Assistants.3. Prepares Receiving Reports of all incoming products in the terminal by encoding all necessary information in SAP.4. Reports 6am/8am stock level in all tanks of the terminal to Stock Control Analyst for inclusion in the Daily Stock Report.5. Oversees incoming/outgoing barge/vessel discharging/loading operation while ensuring safety measures and standard operating procedures are observed, and documentations are carried out.6. Conducts and reports regular inventory of Additives and Dyes as advised by the immediate superior.7. Receives non-trade operating materials needed in the Stock Control operational activities during his/her shift.8. Consolidates and prepares other transactions such as Product Loan, affiliates withdrawal, terminalling, backloads, diversion, downgrades, product transfers and reports to his/her superior and assists in the accomplishment of monthly Summary Report with all the necessary and appropriate document forms.9. Regularly conducts inventory of storage and handling equipment such as petroleum hose, sampling bottles, drums, pails etc. ADMINISTRATIVE FUNCTIONS1. Recommends approval and monitors leave of absences of subordinates.2. Transmits respective depot Receiving Reports after checking and signed by the Terminal Manager.3. Checks and reviews Disport Documents prepared by the Operations Assistant during and prior to the release of barge/vessel after discharging operation. Gives feedback to the Terminal Manager/SC Officer on the barge's/vessel's outturn prior to release and prepares the initial Four (4) Point Analysis.4. Coordinates with Stock Control Analyst in the monitoring of Vessel/Barge shipment voyage in the information regarding the latter's Expected Time of Arrival at nominated discharge Port.5. Secures clearance from the terminal office for the berthing of the vessel/barge and coordinate with and inform Safety and Logistics department to plan and adjust any related operations/transactions that may be affected with the receiving of the cargo.6. Ensures all units to have their respective Shift turn-over and all process are securely documented and any pending deliverables be monitored.7. Does actual supervision of depot operations from time to time.8. Reacts to emergency situations when they occur, coordinate immediately with safety, assess the situation, declare emergency, take corrective actions, shut down the depot totally or partially and coordinates related fire-fighting actions with fire team.9. Initiates request for any necessary plan equipment maintenance and repair to maintain the plant in good working condition. REPORTS, DOCUMENTATIONS AND ANALYSIS 1. Losses Computation for Barge / Vessel with significant losses and relay to the Terminal Manager. 2. Assists in the diagnosis of plant operational problems, inform Terminal manager for proper corrective actions. 3. Hold release of products of quality problems in consultation with the Terminal Manager and Quality Control/ Technical Head.","20,000","25,000",Not Specified,Not Specified,Engineering
Joblum,Project Development Engineer,Oil/Gas,"BTSMC Managing Solutions, Inc (formerly Brunel Technical Services Manpower Corp)",2021-05-02,Calabarzon & Mimaropa,Contract,"35,000-60,000",Not Specified / In Description,Not Specified / In Description,"URGENT HIRING!Start Date: June 2021 Qualifications:- Graduate of Electrical Engineering, graduate of other Engineering discipline are encouraged to apply too.- At least 5 years work experience in Front-End Engineering Designing Process - Experience working in Oil & Gas Industry - With experience handling Multi-Discipline Projects (Electrial, Instrumentation, Mechanical, Civil, Structural, Piping) - Knowledge in QAQC, Shell DEP Standards & cost estimation is a big plus but not required- Willing to do site visit from time to time JOB DESCRIPTION: Develops project objectives by reviewing project proposals and plansLead Front End Engineering Designing process\ Prepare, schedule, coordinate, and monitor all assigned projectj Determines project specifications by studying product design, customer requirements, and performance standards by completing technical studies and preparing cost estimates. Determines project schedule by studying project plan and specifications by calculating time requirements and sequencing of project elements. Maintains project schedule by monitoring project progress by coordinating activities and resolving problems. Monitor compliance to applicable codes, practices, QA/QC policies, Safety policies, performance standards and specifications Controls project costs by approving expenditures and administering contractor contracts. Prepares project status reports by collecting, analyzing, summarizing information and trends and recommending actions. Maintains safe and clean working environment by enforcing procedures, rules, and regulations. Salary rate: PhP 1,300.00 - 2,300.00 per 8 hrs workedWork Schedule: Monday to Saturday / 48 hrs per weekLocation: Batangas City Benefits/Entitlement:- Health Insurance (w/ Dental)- Accidental Death & Dismemberment Insurance- OT Meal & Transpo Allowance- Paid Special Non-Working Holiday if unworked For interested and qualified candidates, you may send your updated resume to [email protected] for our quick review.","35,000","60,000",Not Specified,Not Specified,Engineering
