Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,SENIOR AGRICULTURIST,Agriculture,Department of Agriculture Region XI - Government,2021-05-28,Davao,Not Specified,"43,681",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 31, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : INTEGRATED LABORATORY DIVISION / REGIONAL SOILS LABORATORY Plantilla Item No . : OSEC-DAB-SRAG-623-1998 Salary/Job/Pay Grade : 18 Monthly Salary : Php 43,681.00 QUALIFICATION : Eligibility : Relevant RA 1080 Education : Bachelor's Degree in Agriculture or Other Allied Coursessuch as Agricultural Engineering, Fisheries Technology,and Veterinary Medicine Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Instructions/Remarks : This Office highly encourages all interested and qualified applicants including persons with disability (PWD), members of indigenous communities, and those with diverse sexual orientation, gender identity and expression (SOGIE), to apply. Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 31, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier their application to: THALEYA AURENE G. ROQUE Chief, HRM Section F. Bangoy St., Davao City APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","43,681","43,681",Not Specified,Not Specified,Agriculture
Joblum,Agricultural Technologist,Agriculture,"Municipal Government of Santa Maria, Laguna",2021-05-28,Calabarzon & Mimaropa,Not Specified,"14,039",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 30, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Agriculture Office Plantilla Item No. : 2 Salary/Job/Pay Grade : 10 Monthly Salary : Php 14,039.00 QUALIFICATION Eligibility : Career Service (Professional) Education : Bachelors Degree relevant to the job Training : none required Work Experience : none required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 30, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: PERFECTO E. COMIA HRMO Pob. II, Santa Maria, Laguna [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","14,039","14,039",Not Specified,Not Specified,Agriculture
Joblum,Agricultural Technician I,Agriculture,"Municipal Government of Santa Maria, Laguna",2021-05-28,Calabarzon & Mimaropa,Not Specified,"10,755",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 30, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Agriculture Office Plantilla Item No. : 5 Salary/Job/Pay Grade : 6 Monthly Salary : Php 10,755.00 QUALIFICATION Eligibility : Career Service (Sub Professional) Education : Completion of 2 years studies in college Training : none required Work Experience : none required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 30, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: PERFECTO E. COMIA HRMO Pob. II, Santa Maria, Laguna [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","10,755","10,755",Not Specified,Not Specified,Agriculture
Joblum,FORESTER II,Agriculture,Department of Environment and Natural Resources Region II - Government,2021-05-28,Northern Mindanao,Not Specified,"33,575",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : R10 CENRO MANOLO FORTICH Plantilla Item No. : OSEC-DENRB-FORST2-555-1998 Salary/Job/Pay Grade : 15 Monthly Salary : Php 33,575.00 QUALIFICATION Eligibility : RA 1080 Forester Education : Bachelor's degree in Forestry Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ESPERANZA M. DOMINGO Chief, Personnel Section Puntod, Cagayan de Oro City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","33,575","33,575",Not Specified,Not Specified,Agriculture
Joblum,FOREST TECHNICIAN II (231-2014),Agriculture,Department of Environment and Natural Resources Region II - Government,2021-05-28,Northern Mindanao,Not Specified,"18,251",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : R10 CENRO MANOLO FORTICH Plantilla Item No. : OSEC-DENRB-FORT2-231-2014 Salary/Job/Pay Grade : 8 Monthly Salary : Php 18,251.00 QUALIFICATION Eligibility : CS Sub-Professional/1st Level Eligibility Education : Completion of 2 years studies in college Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ESPERANZA M. DOMINGO Chief, Personnel Section Puntod, Cagayan de Oro City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","18,251","18,251",Not Specified,Not Specified,Agriculture
Joblum,FOREST TECHNICIAN I (258-2014),Agriculture,Department of Environment and Natural Resources Region II - Government,2021-05-28,Northern Mindanao,Not Specified,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : R10 CENRO MANOLO FORTICH Plantilla Item No. : OSEC-DENRB-FORT1-258-2014 Salary/Job/Pay Grade : 6 Monthly Salary : Php 16,200.00 QUALIFICATION Eligibility : CS Sub-Professional/1st Level Eligibility Education : Completion of 2 years studies in college Training : none required Work Experience : none required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ESPERANZA M. DOMINGO Chief, Personnel Section Puntod, Cagayan de Oro City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Agriculture
Joblum,FORESTER III (150-1998),Agriculture,Department of Environment and Natural Resources Region II - Government,2021-05-28,Northern Mindanao,Not Specified,"43,681",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : R10 CENRO DON CARLOS Plantilla Item No. : OSEC-DENRB-FORST3-150-1998 Salary/Job/Pay Grade : 18 Monthly Salary : Php 43,681.00 QUALIFICATION Eligibility : RA 1080 Forester Education : Bachelor's degree in Forestry Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ESPERANZA M. DOMINGO Chief, Personnel Section Puntod, Cagayan de Oro City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","43,681","43,681",Not Specified,Not Specified,Agriculture
Joblum,FOREST TECHNICIAN II,Agriculture,Department of Environment and Natural Resources Region II - Government,2021-05-28,Northern Mindanao,Not Specified,"18,251",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : R10 CENRO DON CARLOS Plantilla Item No. : OSEC-DENRB-FORT2-182-2014 Salary/Job/Pay Grade : 8 Monthly Salary : Php 18,251.00 QUALIFICATION Eligibility : CS Sub-Professional/1st Level Eligibility Education : Completion of 2 years studies in college Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ESPERANZA M. DOMINGO Chief, Personnel Section Puntod, Cagayan de Oro City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","18,251","18,251",Not Specified,Not Specified,Agriculture
Joblum,FORESTER III (239-1998),Agriculture,Department of Environment and Natural Resources Region II - Government,2021-05-28,Northern Mindanao,Not Specified,"43,681",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : R10 CENRO VALENCIA Plantilla Item No. : OSEC-DENRB-FORST3-239-1998 Salary/Job/Pay Grade : 18 Monthly Salary : Php 43,681.00 QUALIFICATION Eligibility : RA 1080 Forester Education : Bachelor's degree in Forestry Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ESPERANZA M. DOMINGO Chief, Personnel Section Puntod, Cagayan de Oro City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","43,681","43,681",Not Specified,Not Specified,Agriculture
Joblum,FOREST MANAGEMENT SPECIALIST I,Agriculture,Department of Environment and Natural Resources Region II - Government,2021-05-28,Northern Mindanao,Not Specified,"23,877",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : R10 CENRO VALENCIA Plantilla Item No. : OSEC-DENRB-FMS1-191-2014 Salary/Job/Pay Grade : 11 Monthly Salary : Php 23,877.00 QUALIFICATION Eligibility : CS Professional/2nd Level Eligibility Education : Bachelor's degree relevant to the job Training : none required Work Experience : none required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ESPERANZA M. DOMINGO Chief, Personnel Section Puntod, Cagayan de Oro City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","23,877","23,877",Not Specified,Not Specified,Agriculture
Joblum,FOREST TECHNICIAN I,Agriculture,Department of Environment and Natural Resources Region II - Government,2021-05-28,Northern Mindanao,Not Specified,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : JUNE 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : R10 CENRO VALENCIA Plantilla Item No. : OSEC-DENRB-FORT1-265-2014 Salary/Job/Pay Grade : 6 Monthly Salary : Php 16,200.00 QUALIFICATION Eligibility : CS Sub-Professional/1st Level Eligibility Education : Completion of 2 years studies in college Training : none required Work Experience : none required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than JUNE 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ESPERANZA M. DOMINGO Chief, Personnel Section Puntod, Cagayan de Oro City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Agriculture
