Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Joblum,MID SHIFT & TEMPORARY WFH | Data Scientist (Eastwood) 1000,Actuarial/Statistics,MicroSourcing,2021-05-24,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"MicroSourcing is looking for a Data Scientist for a Data Management and Analytics client based in US! Job Description:Our client is recognized as the leader in Sensitive Information Management software and managed service solutions for pharmaceutical and CRO organizations. We hire only the best talent and hold ourselves to the highest standards. Making complex things simple is one of our core values and the Clinical Statistical Analyst position will play a key role in achieving this. We provide a flexible work environment to ensure our team members can accomplish their personal goals and objectives while supporting the company’s success. Your career will challenge you to learn new skills, achieve your career objectives all while gaining the satisfaction of delivering significant accomplishments to our customers and the organization.You will be responsible for analyzing critical clinical trial results, trial documents and trial datasets. You will make decisions, using proprietary software to protect that information by applying redaction and anonymization techniques.You must ensure timely product and service support and follow standard engagement processes while applying best practices to drive customer satisfaction customer and retention. This position reports to the Sr. Director of Customer Success.Responsibilities: • Analyze data and apply statistical and quantitative risk methods to prevent re-identification of data subjects• Supports the process of reviewing, redacting, and anonymizing electronic documents for sensitive clinical, personal & company information • Documents processes and participates in process improvement sessions including providing feedback to the Development team for product improvements and enhancements• Assigned tasks to perform customer project assignments within the workgroup• Strong written and oral communication skills • Collaborates with customer’s, Clinical Development and Medical Writing team members, and consultants• Ability to meet multiple deadlines and handle stressful situations • Document, track, and report product bugs and customer enhancement requests• Stay current on RLS technologies and new releases and communicate them to customers• Assist with review and development of Customer Success departmental procedures and key metrics to identify improvement areas and implementation of said improvement areas Requirements: • Graduate of any 4 year course • 4+ years of relevant experience• Strong mathematical and analytical skills with attention to detail • Has background and experience in SQL • Master RLS proprietary application for redaction and anonymization tasks • Experience with PDFs, Microsoft Office products - Excel, PowerPoint• Proficient in SAS programming, R-Python, Matlab or similar languages• Working knowledge of CDISC and related FDA standards for specification and creation of SDTM and ADaM datasets • Knowledge of regulatory guidelines such as Health Canada Public Release of Clinical Documents or EMA Policy 0070 is a strong plus• Maintains expertise in modern data manipulation and statistical analysis methodologies • Knowledge of medical terms, clinical documents preferred • Positive, self-starter attitude and team player supported by a desire to exceed expectations at every opportunity• Ability to gain and maintain a good understanding of customer business situations, processes and challenges to facilitate customer satisfaction and retention• Skillful at engaging in an open collaborative style both internally and with customers to result in meaningful and productive discussion• Experience with Software as a Service (SaaS) applications desirable • Amenable to work on a night shift schedule in Eastwood",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,[Test ] lite ad,Actuarial/Statistics,BDO Unibank,2021-05-24,Armm,OJT,"30,000-42,000",Not Specified / In Description,Not Specified / In Description,Write or copy and paste the job responsibilities and requirement in the text box below.Write or copy and paste the job responsibilities and requirement in the text box below.Write or copy and paste the job responsibilities and requirement in the text box below.Write or copy and paste the job responsibilities and requirement in the text box below.Write or copy and paste the job responsibilities and requirement in the text box below.in the text box below.in the text box below.in the text box below.in the text box below.,"30,000","42,000",Not Specified,Not Specified,Mathematics
Joblum,Statistician I,Actuarial/Statistics,Provincial Government of Pangasinan - Government,2021-05-24,Pangasinan (Others),Not Specified,"23,880",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications: MAY 27, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment: Pangasinan Provincial Hospital Plantilla Item No.: 9 Salary/Job/Pay Grade: 11 Monthly Salary: Php 23,877.00 QUALIFICATION Eligibility: Career Service (Professional) Second Level Eligibility Education: Bachelor's degree relevant to the job Training: None Required Work Experience: None Required Competency : Core/ Functional Instructions/Remarks: Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than MAY 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Photocopy of Diploma 3. Photocopy of Official Transcript of Records 4. Photocopy of Certificate of eligibility/rating/license; and 5. Certificate of Employment (for every employment) 6. Certificate of Training (for every training attended) 7. Performance rating in the last rating period (1 year) APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","23,880","23,880",Not Specified,Not Specified,Mathematics
Joblum,STATISTICIAN II,Actuarial/Statistics,City Government of Cabanatuan - Government,2021-05-24,Nueva Ecija,Not Specified,"30,530-30,540",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications: June 02, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment: CITY PLANNING AND DEVELOPMENT OFFICE, Cabanatuan City Plantilla Item No.: 29 Salary/Job/Pay Grade: 15 Monthly Salary: Php 30,531.00 QUALIFICATION Eligibility: Career Service Professional / Second Level Eligibility Education: Bachelor's degree relevant to the job Training: 4 hours of relevant training Work Experience: 1 year of relevant experience Instructions/Remarks: Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 2, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","30,530","30,540",Not Specified,Not Specified,Mathematics
Joblum,Research and Development Assistant,Actuarial/Statistics,Not Specified,2021-05-24,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Job Responsibilities 1. Manages activities in line with new product development and reformulation for existing products.2. Prepares laboratory batch in accordance with product profile.3. Develops packaging materials and establishes specification for new products.4. Conducts product evaluation e.g. usage test, stability test to establish shelf life and other parameters.5. Validates process to be employed for the new product and the equipment suitable for the process.6. Prepares Master Formula, Packaging/Product Specification Sheet and other necessary documents prior to production of new or reformulated products.7. Requests and monitors pilot production run (if necessary)8. Responsible on monitoring of products during initial production run.9. Retains production samples for monitoring and stability testing of new products10. Prepares Product Information File of new products and endorse to Regulatory Affairs Officer.11. Assists QC analyst for the analysis and/or acceptance of new incoming raw and packaging materials.12. Conducts investigation on products with quality issue and recommends corrective actions.13. Performs trade check for product quality checking and prepare necessary reports. Qualifications:- Must be a Licensed Pharmacist- With at least one year experience in personal care manufacturing company (Splash, Unilever, etc…)",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Assistant Statistician,Actuarial/Statistics,LAND TRANSPORTATION OFFICE REGION VII - Government,2021-05-24,Central Visayas,Not Specified,"19,600",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications: May 27, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment: Jagna District Office Plantilla Item No.: OSEC-DOTrB-ASTAT-214-2017 Salary/Job/Pay Grade: 9 Monthly Salary: Php 19,593.00 QUALIFICATION Eligibility: Career Service (Subprofessional) First Level Eligibility Education: Completion of two years studies in college Training: 4 hours of relevant training Work Experience: 1 year of relevant experience Instructions/Remarks: Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than 5:00pm of May 27, 2021 . VICTOR EMMANUEL C. CAINDEC Regional Director LAND TRANSPORTATION OFFICE MVIC Building, M. Logarta St., Subangdaku, Mandaue City Documents: 1. Application letter indicating the Position Title, Plantilla Item Number and Place of Assignment; 2. Latest and duly accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017 with attachment of a detailed and specific Work Experience Sheet to support the position applied for) which can be downloaded at www.csc.gov.ph; 3. Performance rating in the last rating period (if applicable); 4. Original Copy of the authenticated certificate of eligibility/ report of rating/valid license issued by CSC, LTO, PRC, Supreme Court, MARINA, etc; and 5. Original copy of the certified true copies of Transcript of Records (TOR) and diploma from the issuing school . 6. Certificate of Trainings and Seminars Attended. Note: With the continuing restrictions/control in the number of clients that may process/enter government offices/institutions to process their documents/identification due to COVID-19 pandemic, this office may accept proof of transaction/appointment schedule/claim stub/official receipt for requirements under items #4 and #5 in lieu of the required documents/s provided that the applicant ensure its submission prior to the conduct of final deliberation QUALIFIED APPLICANTS are advised to hand in through courier their application to: LOVELIEN S. DONGALLO Chief, Administrative Division LAND TRANSPORTATION OFFICE MVIC Building, M. Logarta St., Subangdaku, Mandaue City APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,600","19,600",Not Specified,Not Specified,Mathematics
Joblum,Pricing Auditor,Actuarial/Statistics,"SEAOIL Philippines, Inc.",2021-05-24,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Every role in SEAOIL contributes significantly to the company. Here’s a summary of what you will be doing in this job: Ensures correct recording and updating of pertinent pricing databases performed by the Analytics Officers. Success in this role will require you to fulfill the following responsibilities: Daily audit of all data inputted in pricing databases. Entered data must match approved numbers in email and chat as approved. Job Qualifications: Must be a graduate of any business-related course preferably Economics/Statistics/MathematicsPreferably fresh graduateMust be keen to details, critical and comfortable with numbers, looking at data and databases, patient and meticulous to matching numbers on a daily basis. Expectations from Candidates: Candidates who are invited for HR screening will need to undergo and pass an online exam and/or technical exam, and accomplish HR documents, personality tests, and essay exams before proceeding to the HR interview.Candidates who pass the HR interview would then need to submit soft copies of their available pre-employment requirements, such as the Transcript of Records, Diploma, and NBI clearance. The complete list will be provided by the recruiter.In the event candidates are hired, they would be required to submit hard copies of all the pre-employment requirements and pass the medical exam and background check before onboarding. Benefits of Working in the Company: 1. Office-based positions can enjoy the privilege of working from home during the pandemic2. Employees will have the opportunity to be trained by our in-house training team and subject matter experts3. Early regularization opportunity4. Family-oriented culture",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Actuarial Analyst,Actuarial/Statistics,Supportware Philippines Inc.,2021-05-23,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Position Summary: Full engagement in the pricing exercise to ensure prices offered are reflective of the current operating environment. Ensures pricing generated is in line with management guidance on deal profitability. Responsibilities: Develops pricing models to suit the needs of the stakeholders and/or the present pricing deal and at the same time effects continuous updates to improve accuracy and flexibility. Generates pricing at competitive rates and within the allowed threshold allowed by bid governance to be offered to prospective clients. Re-prices existing deals based on revised business requirements gathered during the scoping phase of the pricing exercise. Maintains an approved pricing rate card for the purpose of giving budgetary pricing to prospective clients looking for a ballpark figure. Performs post-implementation reviews on priced deals that are in contract to determine the variance between assumptions and reality. At the same time, understands what happened in between. Qualifications : Bachelor's Degree in Accountancy, Management Accounting, or equivalent BPO experience is a must Proficiency in budgeting, forecasting, financial analysis, cost accounting, and financial modeling. Highly proficient with MS Office software suite application. Time & project management skills. People-management skills. Adaptive to changing work schedules and working hours.",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Data Analytics | Python and R Programming | With Hiring Bonus* (EH 1917),Actuarial/Statistics,Accenture,2021-05-23,"Central Luzon, National Capital Reg, Calabarzon & Mimaropa",Not Specified,,Not Specified / In Description,Not Specified / In Description,"Go through a faster and more convenient recruitment process today and be part of one of the biggest and most stable organizations in the world!Overall Purpose:Support the delivery of strategic advanced analytics solutions in at least one industryProvide analytics insights and solutions to solve business problems that are specific to client requirementsLeverage analytics within transformation projects in operations through maturity assessments and one-time analytics projectsSupport operations in fact-based decision making, RCA and strategic initiatives through data analysis, text analysis and statistical modeling.Follow multiple approaches for project executionAdapt existing assets to Operations use casesExplore third-party and open source solutions for speed to execution and for specific use casesEngage in fundamental research to develop novel solutionsLeverage the vast global network of Accenture to collaborate with Accenture Tech Labs, Accenture Open Innovation and Accenture Analytics for creating solutions.Collaborate with other data scientists, subject matter experts, sales, and delivery teams from Accenture locations around the globe to deliver strategic advanced analytics projects from design to execution.Qualifications:Graduate from at least a 4-year course related to Management, Industrial Engineering, Management Engineering, Statistics, Applied Mathematics, Economics, Computer Science or Information SystemsMust have at least 2 years of relevant work experience in Data ScienceMust be familiar with Statistical Analysis and ModelingMust be familiar with R or PythonMust be knowledgeable in SQLWhy join Accenture?Competitive salary package, company bonuses, and performance incentivesNight differentialLoyalty, Christmas gift, Inclusion and diversity benefitsPaid sick and vacation leavesExpanded maternity leave up to 120 days*HMO coverage (medical and dental) from day 1 of employmentLife insuranceEmployee stock purchase planRetirement planAccessible locationsHealthy and encouraging work environmentCareer growth and promotion opportunities*Terms and Conditions apply",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Assistant Statistician,Actuarial/Statistics,LAND TRANSPORTATION OFFICE REGION VII - Government,2021-05-23,Central Visayas,Not Specified,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Bais City District Office Plantilla Item No. : OSEC-DOTrB-ASTAT-218-2017 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 QUALIFICATION Eligibility : Career Service (Subprofessional) First Level Eligibility Education : Completion of two years studies in college Training : None Required Work Experience : None Required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than 5:00 pm of May 27, 2021. Documents: 1. Application letter indicating the Position Title, Plantilla Item Number and Place of Assignment; 2. Latest and duly accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017 with attachment of a detailed and specific Work Experience Sheet to support the position applied for) which can be downloaded at www.csc.gov.ph; 3. Performance rating in the last rating period (if applicable); 4. Original Copy of the authenticated certificate of eligibility/ report of rating/valid license issued by CSC, LTO, PRC, Supreme Court, MARINA, etc; and 5. Original copy of the certified true copies of Transcript of Records (TOR) and diploma from the issuing school . 6. Certificate of Trainings and Seminars Attended. Note: With the continuing restrictions/control in the number of clients that may process/enter government offices/institutions to process their documents/identification due to COVID-19 pandemic, this office may accept proof of transaction/appointment schedule/claim stub/official receipt for requirements under items #4 and #5 in lieu of the required documents/s provided that the applicant ensure its submission prior to the conduct of final deliberation. QUALIFIED APPLICANTS are advised to hand in or send through courier their application to: LOVELIEN S. DONGALLO Chief, Administrative Division LAND TRANSPORTATION OFFICE MVIC Building, M. Logarta St., Subangdaku, Mandaue City VICTOR EMMANUEL C. CAINDEC Regional Director LAND TRANSPORTATION OFFICE MVIC Building, M. Logarta St., Subangdaku, Mandaue City APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Mathematics
Joblum,Statistician,Actuarial/Statistics,"Marsman Estate Plantation, Inc. - Davao",2021-05-22,Davao,OJT,,Not Specified / In Description,Not Specified / In Description,"JOB REQUIREMENTS Candidate must possess at least Bachelor's/College Degree in Mathematics or any related courses.Must have a clear understanding of statistical terms and concepts.Mathematical ability and computer literate.A high level of accuracy and attention to detailMust have the capability of planning work to meet deadlines.A practical and strategic approach to work.Can work alone and within teams.Can work overtime if necessary.Required skill(s): Analytical Skills, Numerical Skills, Written and Oral CommunicationPreferably 1-2 Yrs Experienced Employee specialized in Statistics or any related fields. JOB RESPONSIBILITES Provides the graphs/trends to be used in reports.Responsible for designing the experiments, trials or surveys to produce the required data.Responsible for collecting and analysing data and how it should be gathered.Responsible for presenting results to other, such as directors, managers and other regulatory authorities. ",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Product Officer / Manager - Health (Insurance),Actuarial/Statistics,AXA Philippines,2021-05-22,Makati City,Contract,,Not Specified / In Description,Not Specified / In Description,"Purpose of the Job Responsible for product development of new health products as well as the management and enhancement of existing ones Job description Manages product development projects that involve new products, product revamps and quick wins to help AXA achieve business targets Monitors the product’s new business sales and profit margin targets are met Assists customer segment teams in the creation of marketing and training materials and sales journey to make sure that all product details are accurate, well understood by the distribution channel and customers, and communication is apt for the target market. Provides reports on market trend and competitors’ move on products to help the product development team in the design of new products. Reviews the policy documents submitted to Insurance Commission and other product-related documents, including policy contracts, sales proposal, and product brochures. Qualifications College Degree in Actuarial Science/ Mathematics/ Business Studies / Marketing Management/ Business Administration / Business At least 3 years related work experience focused in product development or product pricing; preferably with Health/Medical/HMO product development experience; actuarial background an advantage In-depth knowledge & experience in marketing management, product management, project management and/or actuarial-related functions from a HMO company preferred Analytical and strategic thinking abilities a plus Excellent organizational and time management skills Excellent communication and presentation skills Excellent leadership skills, very driven and can work with less supervision Highly analytical and proficiency in math an advantage",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Risk Underwriting Analyst,Actuarial/Statistics,Home Credit Philippines,2021-05-22,National Capital Reg,Part Time,,Not Specified / In Description,Not Specified / In Description,"You know you are the perfect fit if you are/have: University degree (preferred in Mathematics, Statistics, Economics, Physics) No previous work experience is explicitly required, though some part-time or junior experience from relevant position will be considered an advantage Analytical and problem solving thinking is a must Knowledge of any programming language or statistical tool As part of our growth, your tasks will be: Identification of segments of our applying clients, assessment of their credit worthiness and x-sell potential Creation and automation of reports –focus on underwriting process, and postapproval monitoring Monitors and reports on pilots and operating procedures Participation on development of statistical models for UWI Co-operation with sales on client base and selection criteria assessment Co-operates on ad-hoc UWI department tasks Excited to experience Life at Home Credit PH? Your application is just a click away! To ensure faster processing, go the link below to apply as a Risk Underwriting Analyst! https://careers.homecredit.ph/landing-site?token=ad.98d38b4c1ab9859acd946e1cdd0ff94195577c0641c07ab5365d94113ef0ce53613d19362bef2bfa *Applications received through the link will be prioritized Together, we grow.",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Business Analyst,Actuarial/Statistics,Odfjell Drilling Philippines Corp.,2021-05-22,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"QUALIFICATION REQUIREMENTS Bachelor's Degree in Computer Science/Information Technology or any Business-related courseWith at least three years' experience in Data Analytics & Reporting including Data Modelling and Data Visualization.Has experience working in a multicultural and global shared services environment.Proficient with MS Office Suite and Business Intelligence Tools (i.e Power BI)Proficient within relevant IT software and systems supporting Global Business Service processes.Knowledgeable in any related ERP system (i.e IFS)Has the ability to communicate and interpret data with clarity and precision.Has a good comprehension of technical and business perspectives, including project management.Has the ability to manage stakeholder relationships across diverse geographies/location and business areaHas in-depth problem solving and, relationship building skillsProven organization skills with ability to prioritize in a timely and efficient manner.Structured, accurate, systematic and committed to deliver within deadlines.Proactive, a committed team player and can motivate other team members.Has the ability to take initiative and make sound judgement and decisions within applicable scope, procedures, and guidelines.Excellent oral and written communication skills in English in international and cross-cultural communications and business relations.Motivated to facilitate and contribute to company's growth DUTIES AND RESPONSIBILITIES Contribute to create insights for Odfjell Drilling as a wholeContribute to deliver business improvement services with of quality in accordance with Odfjell Drilling's procedures and deadlines (i.e., but not limited to insights, system support, project management, business performance)Contribute in the report development and dashboard maintenanceAccurately define and gather analytical and reporting requirements from stakeholdersCollaborates with stakeholders to understand requirements for a report and propose effective and efficient documentation.Utilise existing and build new datasets to support the team in creating insights.Provide first-level support for all the assigned self-service PowerBI reports (e.g., access request, minor fixing)Support the planning, development, and implementation of Insights projects and initiatives particularly in the development of new and the adaption of existing Power BI ReportsSupport the development of complex PowerBI Reports through detailed testingParticipate, contribute, and execute current and future relevant digitalization projects.Perform other related tasks that may be assigned from time to time",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Business Analytics Lead (Temporary WFH) | Iloilo,Actuarial/Statistics,TDCX,2021-05-22,Iloilo (Iloilo City),Contract,,Not Specified / In Description,Not Specified / In Description,"Do you aspire a rewarding career that lets you do more and achieve more? Unleash your full potential at work with TDCX, an award-winning and fast-growing BPO company. Work with the world’s most loved brands and be with awesome, diverse people. Be home, belong, and start your journey to #BeMore! Top reasons to work with TDCX Attractive remuneration, great perks, and performance incentivesComprehensive medical, insurance, or social security coveragePremium workspacesEngaging activities and recognition programsStrong learning and development plans for your career growthPositive culture for you to #BeMore at workEasy to locate area with direct access to public transportFlexible working arrangementsBe coached and mentored by experts in your fieldJoin a global company with 25 years of experience and more than 270 industry awards What is your mission? As a Business Analytics Lead , you will prepare, develop, and analyze daily, weekly, monthly reports and presentations on Key Performance Indicators and other key statistical data in a call center inbound/customer service programs. You are also required to perform these job functions: Provide business insight through metrics, reporting, and variance analysis Perform market analysis in supporting business decision making Runs and analyzes reports with the result of making recommendations for adjusting staffing levels to meet departmental productivity and profitability goals Review and analyze the effectiveness and efficiency of existing systems and develop strategies for improving or further leveraging these systems Analyze and present relevant data in easy-to-understand format/dashboards to aid timely decision making, provide insightful discoveries and recommendations and optimize processes Who are we looking for? Candidate must possess at least a Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree in any field Extensive practical knowledge in importing data for use in report software, spreadsheets, Tableau, Power BI, pivots and formulas, graphs, and flow charts Ability to prioritize and complete all tasks when ad-hoc assignments are given in short period of time Excellent verbal and written communication skills in English With access to a quiet and secured room and at least 30 MBPS internet subscription",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Business Analyst (w/ Reports Experience) - Makati,Actuarial/Statistics,"TELUS International Philippines, Inc.",2021-05-22,Taguig City,Full Time,,Not Specified / In Description,Not Specified / In Description,"Position Summary Is responsible for end-to-end site implementation of LSS framework, Digital transformation projects and leadership as well as developing the extended TI team in terms of training and mentoring in Process Excellence methodologies. The leader is expected to align and grow the global strategy “Enable TELUS International team members to identify true root cause and execute process improvements to deliver value for the organization and our clients.” Responsible for in-depth analysis of client / program-specific business needs and the design,development and delivery of solutions to meet those business needs. Business Excellence Responsibilities: Lead and develop a team of LSS professionals to achieve performance goal in project implementation and benefits. Be the site leader for LSS strategy and digital transformation framework deployment. Support the Global BPE leader in consulting and companywide projects. Business Analyst Responsibilities: Accountable for analysis, implementation, documentation, testing and communication on simpleto moderately complex projects. These may include:Requirements definitionInput on assessment and planning activitiesBusiness case developmentRisk assessment / mitigationStakeholder update presentationsUser interfaces/ processesContinues alignment to program/account scopeCommunication on basic and/or individual components of program/s / account/s Provides cost effective solutions that allow for rapid product and service introduction, are scalable and that enhance the customer experience while ensuring data integrity and/or maintaining system stability. Establishes regular communication with counterparts onshore to maintain consistency and streamlined processes, as well as enhance business performance through continuous process improvements. Work Setup: Work Onsite Shift Schedule: Night Shift Job Level: Officer - Individual Contributor",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Business Analyst - Cebu,Actuarial/Statistics,TDCX,2021-05-22,"Cebu (Cebu City), National Capital Reg",Not Specified,"28,000-32,000",Not Specified / In Description,Not Specified / In Description,"Do you aspire a rewarding career that lets you do more and achieve more? Unleash your full potential at work with TDCX, an award-winning and fast-growing BPO company. Work with the world’s most loved brands and be with awesome, diverse people. Be home, belong, and start your journey to #BeMore! Top reasons to work with TDCX: Attractive remuneration, great perks, and performance incentives Comprehensive medical, insurance, or social security coverage Premium workspaces Engaging activities and recognition programs Strong learning and development plans for your career growth Positive culture for you to #BeMore at work Easy to locate area with direct access to public transport Flexible working arrangements Be coached and mentored by experts in your field Join a global company with 25 years of experience and more than 270 industry awards What is your mission? Interpreting data, analyzing results using statistical techniques Help to design scientific research studies Use statistical software to analyses data Look for trends and patterns to help stakeholders make policy decisions Analyze results from AB Tests Assist in creating predictive models Assist in preparation of analysis to decision makers using data visualization graphics Who are we looking for? Candidates must possess at least a Bachelor's/College Degree in Statistics or related field At least 1-3 years of relevant experience Possess capabilities in statistical analysis and modeling (hypothesis testing, logistic and linear regression, etc. AND parametric and non-parametric methods) Demonstrate statistical modeling and forecasting, applying quantitative and research method Knows how to use data mining software to scrub and organize raw data Has knowledge of statistics and experience using statistical packages for analyzing datasets (R, SPSS, Excel, etc.)","28,000","32,000",Not Specified,Not Specified,Mathematics
Joblum,Senior Specialist for Data Analytics,Actuarial/Statistics,Hinduja Global Solutions,2021-05-21,National Capital Reg,Contract,"30,000-39,000",Not Specified / In Description,Not Specified / In Description,"Essential Qualifications: • Candidate must possess at least a Bachelor's/College Degree in Statistics or equivalent • Required language(s): Written & Verbal English • Preferably 1-4 Yrs. Experienced Employees specializing in Statistics/ Mathematicians or equivalent • Must be willing to work in shifting schedules COMPETENCY REQUIREMENTS ""With Moderate Competency Level in ff.: • Communication Skills (Spoken) • Communication Skills (Written) • Customer Service Orientation • Computer Literacy • Job Knowledge • Sense of Urgency • Passion for Excellence • Working in Teams/Interpersonal Skills • Work Organization • Drive for Results/Execution • Thriving in Change • Expertise/Analytical Skills • Product Knowledge • Typing Skills • Problem Solving • Training Needs Analysis"" Essential Skills ""• Knowledge & Experience in using Minitab, MS Office, Nexidia, SPSS • Analytical and problem solving skills • Excellent customer service skills • Present data and articulate self well • Consistently demonstrate sound judgment • Mentor and develop reports • Rapidly get to the root cause of issues • Design appropriate analysis support the team to implement analysis • BPO experience is an advantage"" Preferred Data management, storytelling, and power BI/ any other data visualization tools","30,000","39,000",Not Specified,Not Specified,Mathematics
Joblum,MID SHIFT & TEMPORARY WFH |  Statistical Analyst (Eastwood) 1000,Actuarial/Statistics,MicroSourcing,2021-05-21,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"MicroSourcing is looking for a Clinical Statistical Analyst for a Data Management and Analytics client based in US! Job Description:Our client is recognized as the leader in Sensitive Information Management software and managed service solutions for pharmaceutical and CRO organizations. We hire only the best talent and hold ourselves to the highest standards. Making complex things simple is one of our core values and the Clinical Statistical Analyst position will play a key role in achieving this. We provide a flexible work environment to ensure our team members can accomplish their personal goals and objectives while supporting the company’s success. Your career will challenge you to learn new skills, achieve your career objectives all while gaining the satisfaction of delivering significant accomplishments to our customers and the organization.You will be responsible for analyzing critical clinical trial results, trial documents and trial datasets. You will make decisions, using proprietary software to protect that information by applying redaction and anonymization techniques.You must ensure timely product and service support and follow standard engagement processes while applying best practices to drive customer satisfaction customer and retention. This position reports to the Sr. Director of Customer Success.Responsibilities: • Analyze data and apply statistical and quantitative risk methods to prevent re-identification of data subjects• Supports the process of reviewing, redacting, and anonymizing electronic documents for sensitive clinical, personal & company information • Documents processes and participates in process improvement sessions including providing feedback to the Development team for product improvements and enhancements• Assigned tasks to perform customer project assignments within the workgroup• Strong written and oral communication skills • Collaborates with customer’s, Clinical Development and Medical Writing team members, and consultants• Ability to meet multiple deadlines and handle stressful situations • Document, track, and report product bugs and customer enhancement requests• Stay current on technologies and new releases and communicate them to customers• Assist with review and development of Customer Success departmental procedures and key metrics to identify improvement areas and implementation of said improvement areas Requirements: • Graduate of any 4 year course • 4+ years of relevant experience• Strong mathematical and analytical skills with attention to detail • Has background and experience in SQL • Master proprietary application for redaction and anonymization tasks • Experience with PDFs, Microsoft Office products - Excel, PowerPoint• Proficient in SAS programming, R-Python, Matlab or similar languages• Working knowledge of CDISC and related FDA standards for specification and creation of SDTM and ADaM datasets • Knowledge of regulatory guidelines such as Health Canada Public Release of Clinical Documents or EMA Policy 0070 is a strong plus• Maintains expertise in modern data manipulation and statistical analysis methodologies • Knowledge of medical terms, clinical documents preferred • Positive, self-starter attitude and team player supported by a desire to exceed expectations at every opportunity• Ability to gain and maintain a good understanding of customer business situations, processes and challenges to facilitate customer satisfaction and retention• Skillful at engaging in an open collaborative style both internally and with customers to result in meaningful and productive discussion• Experience with Software as a Service (SaaS) applications desirable • Amenable to work on a night shift schedule in Eastwood",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
